Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,17,10,7,58.8%,21-16,56.8%,177-162,52.2%,1-2,33.3%,17,81.2%,22.8%,7.9%,3.8%,55.8%,72.6%,53.7%,64.2%,36.8%,50.5%,1.03,SF (Wroclaw)
2016,11,7,4,63.6%,15-12,55.6%,131-121,52.0%,2-1,66.7%,11,75.4%,27.6%,8.8%,5.2%,51.1%,72.3%,48.5%,60.7%,38.6%,50.1%,0.98,F (Quimper)
2015,30,20,10,66.7%,41-23,64.1%,332-279,54.3%,6-3,66.7%,29,76.6%,31.3%,5.3%,4.0%,59.0%,70.5%,50.4%,62.2%,41.2%,51.7%,1.09,F (2x)
2014,13,8,5,61.5%,18-12,60.0%,151-133,53.2%,1-1,50.0%,13,78.5%,26.8%,6.3%,5.2%,53.1%,73.5%,52.4%,63.6%,39.5%,51.6%,1.08,F (Braunschweig)
2013,18,13,5,72.2%,28-16,63.6%,234-188,55.5%,3-4,42.9%,18,80.1%,30.2%,9.8%,5.0%,53.8%,76.8%,51.7%,65.2%,39.3%,52.5%,1.13,F (Petange)
2012,13,8,5,61.5%,19-8,70.4%,150-122,55.1%,6-1,85.7%,13,81.0%,25.2%,8.3%,5.9%,49.4%,74.2%,55.2%,64.6%,41.4%,52.8%,1.17,F (Petange)
2004,8,7,1,87.5%,14-5,73.7%,106-78,57.6%,3-2,60.0%,0,,,,,,,,,,,,W (Segovia)
2003,3,2,1,66.7%,4-2,66.7%,31-21,59.6%,0-0,-,0,,,,,,,,,,,,QF (Szczecin)
2002,19,11,8,57.9%,23-20,53.5%,220-188,53.9%,0-5,0.0%,0,,,,,,,,,,,,F (San Luis Potosi)
2001,26,17,9,65.4%,36-21,63.2%,303-244,55.4%,5-4,55.6%,0,,,,,,,,,,,,F (2x)
2000,9,4,5,44.4%,9-10,47.4%,92-95,49.2%,2-2,50.0%,0,,,,,,,,,,,,QF (2x)
Career,167,107,60,64.1%,228-145,61.1%,1927-1631,54.2%,29-25,53.7%,101,78.6%,28.0%,7.5%,4.7%,54.6%,73.0%,51.9%,63.4%,39.7%,51.6%,1.08,
