Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,10,1,9,10.0%,7-20,25.9%,110-150,42.3%,2-2,50.0%,10,71.9%,12.5%,5.8%,4.1%,55.8%,69.8%,46.7%,59.6%,32.2%,46.2%,0.80,R16 (Montpellier)
2016,38,18,20,47.4%,45-49,47.9%,449-468,49.0%,9-7,56.3%,37,76.2%,21.0%,5.6%,5.0%,56.0%,69.7%,49.7%,60.9%,36.3%,49.0%,0.93,F (Montpellier)
2015,19,7,12,36.8%,22-27,44.9%,223-238,48.4%,2-5,28.6%,19,74.7%,21.7%,6.1%,4.4%,55.7%,70.2%,49.6%,61.0%,35.5%,49.0%,0.91,F (Kitzbuhel)
2014,28,11,17,39.3%,27-39,40.9%,304-336,47.5%,6-9,40.0%,28,78.6%,16.0%,5.4%,4.2%,57.3%,70.2%,53.7%,63.1%,33.7%,48.9%,0.91,QF (2x)
2013,25,6,19,24.0%,18-42,30.0%,273-338,44.7%,2-7,22.2%,25,74.5%,14.6%,6.4%,5.3%,55.4%,71.2%,47.7%,60.7%,32.6%,47.0%,0.83,QF (2x)
2012,31,14,17,45.2%,39-44,47.0%,421-438,49.0%,11-9,55.0%,31,79.5%,18.2%,5.6%,4.9%,53.5%,74.7%,52.2%,64.3%,36.0%,50.0%,1.01,SF (2x)
2010,32,11,21,34.4%,36-48,42.9%,398-424,48.4%,6-11,35.3%,28,78.3%,17.7%,7.1%,4.2%,54.2%,72.9%,50.0%,62.4%,34.1%,48.8%,0.91,R16 (5x)
2009,57,28,29,49.1%,67-72,48.2%,665-687,49.2%,11-13,45.8%,57,78.2%,19.6%,7.5%,3.1%,56.9%,71.2%,50.0%,62.0%,35.3%,49.2%,0.93,F (Hamburg)
2008,57,30,27,52.6%,79-68,53.7%,753-709,51.5%,19-11,63.3%,54,83.6%,19.2%,6.7%,3.9%,55.6%,74.2%,54.6%,65.5%,36.2%,50.9%,1.05,F (Metz)
2007,73,48,25,65.8%,115-66,63.5%,960-796,54.7%,18-12,60.0%,71,82.6%,26.2%,6.6%,3.1%,55.9%,74.3%,53.6%,65.2%,39.6%,52.3%,1.14,W (2x)
2006,51,23,28,45.1%,62-64,49.2%,637-602,51.4%,14-14,50.0%,50,76.9%,25.4%,5.5%,3.5%,58.0%,69.9%,52.8%,62.7%,38.4%,50.6%,1.03,SF (Bucharest)
2005,57,28,29,49.1%,66-74,47.1%,657-683,49.0%,11-6,64.7%,53,74.1%,23.5%,5.9%,4.0%,55.1%,69.9%,51.5%,61.6%,38.0%,49.8%,0.99,SF (Canada Masters)
2004,21,10,11,47.6%,28-26,51.9%,271-265,50.6%,7-5,58.3%,19,81.9%,18.8%,7.1%,3.5%,51.8%,72.9%,53.4%,63.5%,34.4%,49.7%,0.94,SF (Metz)
2003,39,16,23,41.0%,42-54,43.8%,446-468,48.8%,6-6,50.0%,38,70.7%,25.8%,4.8%,4.9%,49.9%,69.5%,48.6%,59.0%,38.6%,49.0%,0.94,F (Palermo)
2002,37,22,15,59.5%,56-46,54.9%,529-475,52.7%,4-11,26.7%,35,80.5%,26.0%,6.8%,3.4%,51.6%,73.4%,54.0%,64.0%,38.9%,51.4%,1.08,W (2x)
2001,4,1,3,25.0%,4-7,36.4%,45-51,46.9%,0-1,0.0%,4,74.5%,20.8%,6.3%,3.3%,43.9%,73.5%,47.9%,59.1%,38.8%,49.1%,0.95,R16 (Adelaide)
2000,5,2,3,40.0%,4-5,44.4%,44-45,49.4%,1-1,50.0%,5,75.0%,22.2%,5.0%,4.0%,53.8%,67.9%,51.8%,60.5%,39.1%,49.7%,0.99,R32 (3x)
Career,584,276,308,47.3%,717-751,48.8%,7185-7173,50.0%,129-130,49.8%,564,78.1%,21.5%,6.3%,4.0%,55.0%,71.8%,51.6%,62.7%,36.7%,49.9%,0.99,
