Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2016 Quimper CH QF,W vs Sijsling,0.0%,-,9.3%,62.5%,20.5%,25.0%,50.0%,6.4%,22.2%,0.0%,-,72,65
2016 Montpellier F,L vs Gasquet,0.0%,-,15.3%,60.0%,11.1%,17.5%,0.0%,7.1%,20.0%,0.3%,0.0%,-30,-34
2015 Mouilleron CH R16,W vs Hemery,0.0%,-,6.0%,100.0%,10.5%,0.0%,0.0%,6.0%,25.0%,0.0%,-,-119,-46
2015 Metz R32,L vs Klizan,0.0%,-,6.3%,81.8%,18.6%,27.3%,13.3%,10.6%,9.1%,1.0%,50.0%,78,62
2015 Kitzbuhel F,L vs Kohlschreiber,4.2%,66.7%,10.8%,60.0%,20.8%,50.0%,33.3%,10.0%,20.0%,2.6%,60.0%,40,55
2015 Roland Garros R128,L vs Nishikori,0.0%,-,4.5%,62.5%,17.3%,12.9%,20.0%,12.8%,29.0%,1.1%,33.3%,4,4
2015 Rotterdam R32,L vs Dimitrov,0.0%,-,4.3%,87.5%,11.1%,28.6%,0.0%,19.2%,100.0%,0.0%,-,-4,-1
2014 Madrid R32,L vs Cilic,0.0%,-,3.5%,100.0%,13.1%,5.9%,0.0%,11.6%,33.3%,0.0%,-,20,-14
2013 Australian Open R128,L vs Djokovic,0.0%,-,7.4%,66.7%,15.4%,11.1%,0.0%,14.6%,33.3%,0.0%,-,-13,5
2009 Hamburg F,L vs Davydenko,0.0%,-,7.1%,75.0%,13.5%,15.6%,0.0%,6.9%,14.3%,0.0%,-,-75,-84
2006 Roland Garros R64,L vs Nadal,0.0%,-,21.9%,64.6%,11.6%,17.7%,2.9%,5.7%,16.0%,0.3%,0.0%,-50,-62
2005 Canada SF,L vs Nadal,0.0%,-,13.5%,61.1%,8.6%,14.3%,3.8%,4.5%,0.0%,0.0%,-,-4,24
2002 Davis Cup World Group F RR,L vs Youzhny,0.8%,100.0%,9.1%,62.5%,13.2%,17.9%,20.0%,3.5%,9.1%,0.0%,-,-115,-116
2002 Davis Cup World Group F RR,L vs Safin,0.9%,100.0%,3.0%,57.1%,15.9%,16.7%,0.0%,7.1%,12.5%,1.0%,66.7%,-28,-44
Career (14 matches),,0.4%,80.0%,9.2%,67.1%,13.4%,17.3%,6.6%,8.2%,19.9%,0.4%,43.8%,-28,-27
