Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
15,Nikolay Davydenko [RUS],5,10,33.3%,6,1,5,16.7%,2000,2013,9,0.89,4.1%,3.5%,49.5%,69.5%,50.6%,60.0%,35.6%,61.8%,37.5%
11,Feliciano Lopez [ESP],5,6,45.5%,7,3,4,42.9%,2002,2013,10,1.03,7.2%,4.2%,56.8%,74.7%,51.9%,64.8%,36.1%,69.6%,32.5%
10,Rafael Nadal [ESP],0,10,0.0%,1,1,0,100.0%,2003,2010,10,0.79,4.4%,4.0%,56.4%,64.5%,48.4%,57.5%,33.4%,60.8%,22.8%
8,Richard Gasquet [FRA],2,6,25.0%,5,3,2,60.0%,2005,2016,8,0.80,6.3%,3.3%,51.7%,68.2%,49.5%,59.1%,32.7%,50.0%,33.3%
8,Marc Gicquel [FRA],4,4,50.0%,6,3,3,50.0%,2007,2014,8,1.05,11.0%,4.1%,54.6%,78.7%,53.4%,67.2%,34.5%,54.8%,37.0%
8,Marin Cilic [CRO],3,5,37.5%,3,2,1,66.7%,2008,2014,8,0.92,5.1%,3.1%,54.8%,73.1%,55.0%,64.9%,32.2%,61.7%,35.3%
8,Mikhail Youzhny [RUS],2,6,25.0%,2,2,0,100.0%,2002,2013,7,0.86,4.5%,4.5%,53.0%,71.2%,42.9%,57.9%,36.2%,50.0%,40.8%
7,Jeremy Chardy [FRA],2,5,28.6%,3,2,1,66.7%,2008,2017,7,0.93,6.7%,6.2%,53.9%,75.4%,48.9%,63.2%,34.3%,58.7%,26.7%
7,Andreas Seppi [ITA],4,3,57.1%,3,1,2,33.3%,2006,2017,7,0.99,7.9%,4.2%,55.4%,70.9%,52.1%,62.5%,37.0%,64.1%,36.5%
7,Tommy Robredo [ESP],2,5,28.6%,2,0,2,0.0%,2002,2015,6,0.86,2.5%,4.3%,56.9%,68.8%,50.3%,60.8%,33.8%,53.7%,48.3%
7,Radek Stepanek [CZE],4,3,57.1%,2,2,0,100.0%,2004,2015,7,1.06,8.2%,3.5%,60.2%,78.6%,54.4%,68.9%,33.0%,66.7%,44.1%
7,Jarkko Nieminen [FIN],2,5,28.6%,3,0,3,0.0%,2001,2015,6,0.99,7.0%,4.9%,55.9%,70.1%,50.9%,61.6%,37.9%,53.2%,38.8%
7,Novak Djokovic [SRB],1,6,14.3%,2,2,0,100.0%,2006,2014,7,0.54,6.1%,6.5%,55.3%,68.4%,39.6%,55.5%,23.9%,51.6%,17.4%
7,Roger Federer [SUI],0,7,0.0%,1,0,1,0.0%,2003,2014,7,0.64,3.8%,4.8%,55.9%,66.3%,48.4%,58.4%,26.8%,58.7%,27.3%
7,Igor Andreev [RUS],4,3,57.1%,6,4,2,66.7%,2003,2012,6,0.87,5.1%,6.1%,52.3%,71.8%,49.3%,61.1%,33.8%,64.0%,48.3%
