Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Basel Q1,L vs Gojowczyk,18% (3/17),100% (3/3),1/3,41% (7/17),29% (2/7),2/3,0/0,2/4,0/0,0/1
2017 Orleans CH QF,L vs Benneteau,13% (1/8),100% (1/1),1/4,67% (6/9),17% (1/6),0/1,0/0,1/2,0/0,0/1
2017 Orleans CH R16,W vs Kukushkin,50% (5/10),100% (5/5),1/2,33% (3/9),33% (1/3),4/4,0/0,1/1,0/0,0/0
2017 Metz R32,L vs Laaksonen,10% (1/10),100% (1/1),0/4,50% (5/10),20% (1/5),1/1,0/0,0/0,0/0,0/0
2017 Kitzbuhel Q1,L vs Monteiro,13% (1/8),0% (0/1),0/3,57% (4/7),0% (0/4),0/0,0/0,0/1,0/0,0/0
2017 Bastad R32,L vs Olivo,11% (1/9),0% (0/1),0/3,44% (4/9),25% (1/4),0/0,0/0,2/2,0/0,1/1
2017 Bastad Q2,L vs Mayer,33% (4/12),50% (2/4),0/2,46% (6/13),33% (2/6),1/1,0/0,0/2,0/0,0/1
2017 Braunschweig CH R32,L vs Gombos,29% (2/7),0% (0/2),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2017 Roland Garros R128,L vs Goffin,8% (1/12),0% (0/1),0/6,58% (7/12),14% (1/7),0/0,0/0,3/3,0/0,1/1
2017 Sophia Antipolis CH R16,L vs Fucsovics,31% (4/13),75% (3/4),1/3,38% (5/13),40% (2/5),2/3,1/1,1/1,0/0,1/1
2017 Sophia Antipolis CH R32,W vs Djere,56% (5/9),80% (4/5),0/2,30% (3/10),33% (1/3),2/3,1/1,0/0,1/1,0/0
2017 Wroclaw CH SF,L vs Melzer,20% (2/10),0% (0/2),0/2,22% (2/9),0% (0/2),0/0,0/0,1/1,0/0,1/1
2017 Marseille R32,L vs Bedene,8% (1/13),100% (1/1),0/3,23% (3/13),0% (0/3),1/1,1/1,1/1,0/0,1/1
2017 Montpellier R16,L vs Chardy,31% (4/13),25% (1/4),0/3,31% (4/13),25% (1/4),1/1,1/1,1/1,0/0,1/1
2017 Rennes CH R32,W vs Tsitsipas,38% (5/13),40% (2/5),0/1,14% (2/14),50% (1/2),2/2,2/2,1/1,1/1,0/0
2017 Australian Open R128,L vs Seppi,26% (6/23),17% (1/6),0/3,30% (7/23),57% (4/7),0/1,0/0,3/3,0/0,2/2
2017 Doha R32,L vs Melzer,40% (6/15),50% (3/6),3/6,50% (7/14),14% (1/7),2/3,0/0,2/2,0/0,1/1
2016 Paris R64,L vs Baghdatis,33% (3/9),33% (1/3),0/4,56% (5/9),20% (1/5),0/1,0/0,0/0,0/0,0/0
2016 Antwerp R32,L vs Haase,33% (3/9),0% (0/3),0/3,33% (3/9),0% (0/3),0/0,0/0,2/2,0/0,1/1
2016 Orleans CH R16,L vs Chiudinelli,22% (2/9),50% (1/2),0/4,50% (4/8),0% (0/4),1/1,0/0,0/0,0/0,0/0
2017 (17 matches),,25.7%,51.9%,13.0%,39.6%,23.8%,75.0%,100.0%,73.1%,100.0%,75.0%
2016 (37 matches),,30.8%,62.1%,14.7%,37.6%,32.6%,80.8%,78.6%,83.7%,85.7%,80.0%
2015 (20 matches),,30.2%,73.0%,11.7%,35.5%,23.9%,75.6%,80.0%,66.7%,75.0%,87.5%
2014 (26 matches),,28.2%,54.1%,17.6%,35.5%,25.9%,78.0%,85.7%,68.4%,83.3%,60.0%
2013 (33 matches),,26.7%,65.5%,23.0%,31.7%,29.3%,72.6%,70.0%,73.9%,57.1%,52.6%
Career (170 matches),,29.0%,60.3%,16.5%,33.6%,29.0%,76.4%,79.1%,78.1%,78.3%,69.8%
