Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Miami R64,L vs Svitolina,11% (1/9),0% (0/1),0/3,44% (4/9),25% (1/4),0/0,0/0,2/2,0/0,1/1
2026 Australian Open R128,L vs Mboko,0% (0/8),- (0/0),0/3,56% (5/9),20% (1/5),0/0,0/0,1/2,0/0,0/1
2026 Brisbane R64,W vs Maria,67% (6/9),100% (6/6),2/3,44% (4/9),25% (1/4),3/5,1/1,0/0,1/1,0/0
2025 Australian Open R128,L vs Rybakina,14% (1/7),0% (0/1),0/4,86% (6/7),17% (1/6),0/0,0/0,0/1,0/0,0/1
2025 Adelaide R16,L vs Kasatkina,50% (5/10),60% (3/5),1/5,64% (7/11),14% (1/7),1/3,0/0,1/2,0/0,0/1
2026 (3 matches),,26.9%,85.7%,22.2%,48.1%,23.1%,60.0%,100.0%,75.0%,100.0%,50.0%
2025 (2 matches),,35.3%,50.0%,11.1%,72.2%,15.4%,33.3%,-,33.3%,-,0.0%
Career (5 matches),,30.2%,69.2%,16.7%,57.8%,19.2%,50.0%,100.0%,57.1%,100.0%,25.0%
