Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,6,2,4,33.3%,4-9,30.8%,51-72,41.5%,2-0,100.0%,6,53.3%,26.2%,2.3%,4.1%,62.9%,59.3%,37.9%,51.4%,42.4%,47.2%,0.87,R32 (2x)
2025,3,1,2,33.3%,2-4,33.3%,22-29,43.1%,0-0,-,3,50.0%,36.0%,0.0%,7.3%,62.2%,61.8%,30.6%,50.0%,45.5%,47.7%,0.91,R16 (Adelaide)
Career,9,3,6,33.3%,6-13,31.6%,73-101,42.0%,2-0,100.0%,9,52.3%,29.1%,1.7%,5.0%,62.7%,60.0%,35.9%,51.0%,43.3%,47.3%,0.88,
