Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W60 La Bisbal D'Emporda QF,L vs Galfi,33% (5/15),80% (4/5),3/7,60% (9/15),22% (2/9),3/3,1/2,0/0,0/0,0/0
2019 W25 Obidos SF,W vs Stefkova,38% (5/13),100% (5/5),0/3,31% (4/13),25% (1/4),3/5,2/2,0/0,1/1,0/0
2019 W25 Obidos QF,W vs Garcia Perez,88% (7/8),71% (5/7),0/1,13% (1/8),0% (0/1),4/4,1/1,0/0,1/1,0/0
2019 W25 Obidos R16,W vs Galfi,60% (6/10),67% (4/6),1/1,20% (2/10),50% (1/2),2/2,0/0,0/0,0/0,0/0
2019 W25 Obidos R32,W vs Moratelli,80% (8/10),100% (8/8),4/5,60% (6/10),17% (1/6),3/6,0/1,0/0,0/0,0/0
2019 W60 Croissy Beaubourg QF,L vs Diatchenko,54% (7/13),71% (5/7),2/8,79% (11/14),9% (1/11),1/5,0/1,2/4,0/0,2/3
2019 W60 Croissy Beaubourg R32,W vs Lim,56% (5/9),100% (5/5),0/2,60% (6/10),50% (3/6),3/5,1/2,1/1,0/1,0/0
2019 W25 Kazan R32,L vs Badegyeva,50% (5/10),40% (2/5),2/3,50% (5/10),0% (0/5),2/2,0/0,1/3,0/0,0/1
2019 W25 Moscow QF,L vs Poznikhirenko,54% (7/13),43% (3/7),1/6,57% (8/14),13% (1/8),1/2,0/0,1/2,0/0,0/1
2019 W25 Moscow R16,W vs Galfi,41% (7/17),71% (5/7),2/4,35% (6/17),17% (1/6),4/5,1/1,3/4,0/0,2/2
2019 W25 Altenkirchen F,L vs Ma,47% (8/17),75% (6/8),2/5,47% (8/17),13% (1/8),3/6,1/1,2/4,0/0,2/3
2019 W25 Altenkirchen SF,W vs Chwalinska,60% (6/10),100% (6/6),1/3,33% (3/9),0% (0/3),3/5,0/1,0/0,0/1,0/0
2019 W25 Altenkirchen QF,W vs Hobgarski,60% (9/15),89% (8/9),4/7,79% (11/14),36% (4/11),3/7,1/1,1/1,1/1,0/0
2019 W25 Altenkirchen R32,W vs Rueffer,64% (7/11),100% (7/7),2/5,55% (6/11),17% (1/6),4/6,1/1,0/0,1/1,0/0
2019 W60 Launceston SF,L vs Rybakina,38% (5/13),80% (4/5),2/7,58% (7/12),0% (0/7),0/3,0/0,1/1,0/0,0/0
2019 W60 Launceston QF,W vs Podoroska,78% (7/9),86% (6/7),3/4,40% (4/10),0% (0/4),3/5,1/1,0/0,1/1,0/0
2019 W60 Launceston R16,W vs Kostyuk,44% (7/16),86% (6/7),1/4,50% (8/16),25% (2/8),3/6,1/2,2/3,0/1,1/1
2019 W60 Launceston R32,W vs Soler Espinosa,67% (10/15),100% (10/10),4/8,53% (8/15),0% (0/8),4/8,0/1,2/2,0/0,0/0
2019 W60 Burnie R32,L vs Tomova,27% (3/11),100% (3/3),2/5,55% (6/11),17% (1/6),1/3,0/0,1/1,0/0,1/1
2019 W25 Playford QF,L vs Kalinskaya,50% (8/16),75% (6/8),1/4,56% (9/16),33% (3/9),3/6,1/3,1/2,0/1,1/1
2019 (22 matches),,53.3%,81.9%,40.0%,48.5%,18.2%,58.7%,64.0%,64.3%,63.6%,69.2%
2018 (15 matches),,39.0%,76.8%,32.2%,50.6%,24.4%,64.7%,52.9%,69.2%,60.0%,20.0%
2017 (37 matches),,47.8%,73.7%,28.0%,49.0%,26.4%,73.3%,73.7%,59.5%,70.6%,68.8%
2016 (38 matches),,57.6%,84.3%,46.1%,50.2%,24.3%,67.4%,63.0%,58.3%,58.8%,30.0%
2015 (25 matches),,63.8%,83.3%,53.1%,59.4%,16.1%,54.7%,54.2%,42.9%,60.0%,45.5%
Career (191 matches),,54.0%,80.4%,40.9%,51.7%,22.5%,63.1%,63.1%,60.1%,63.7%,56.8%
