Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 US Open R128,L vs Sabalenka,0.0%,-,1.8%,50.0%,8.6%,14.3%,100.0%,6.9%,11.1%,3.4%,50.0%,53,53
2023 Wimbledon R128,L vs Strycova,0.0%,-,10.3%,66.7%,18.9%,0.0%,66.7%,0.0%,0.0%,4.8%,14.3%,60,71
2023 Roland Garros R128,L vs Putintseva,0.0%,-,10.9%,85.0%,14.9%,18.6%,7.7%,9.0%,31.8%,5.7%,42.9%,89,48
2023 Madrid R128,W vs Kenin,0.0%,-,3.5%,100.0%,31.8%,62.5%,50.0%,6.9%,20.0%,3.1%,100.0%,-39,25
2022 Indian Wells R128,L vs Kostyuk,0.0%,-,4.6%,75.0%,10.9%,26.7%,14.3%,6.3%,20.0%,1.2%,16.7%,3,17
2021 Gdynia F,W vs Kucova,0.0%,-,7.2%,54.5%,11.9%,12.5%,0.0%,6.3%,30.8%,3.9%,66.7%,7,-25
2021 Strasbourg R16,L vs Andreescu,0.0%,-,8.7%,87.5%,11.5%,22.2%,0.0%,6.7%,12.5%,2.9%,25.0%,-7,43
2017 ITF Zhuhai SF,L vs Allertova,0.0%,-,4.3%,33.3%,11.2%,22.6%,0.0%,10.0%,8.7%,1.4%,33.3%,66,89
2016 Limoges R32,W vs Gjorcheska,0.0%,-,11.2%,75.0%,18.3%,33.3%,14.3%,3.0%,11.1%,3.1%,60.0%,106,67
2016 ITF Joue Les Tours QF,W vs Jabeur,0.0%,-,8.3%,76.9%,16.7%,18.8%,100.0%,10.9%,26.7%,0.5%,0.0%,-31,7
Last 52 Weeks (1 matches),,0.0%,-,1.8%,50.0%,8.6%,14.3%,100.0%,6.9%,11.1%,3.4%,50.0%,53,53
Career (10 matches),,0.0%,-,7.1%,72.7%,14.2%,21.3%,21.4%,7.0%,18.2%,2.9%,44.8%,30,34
