Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 US Open R128,L vs Sabalenka,2.8,3.0,2.5,41.7%,42.1%,0.0%,60.0%,49.6%,23.7%,1.0,2.1,-4.0,-10.0
2023 Wimbledon R128,L vs Strycova,3.2,3.2,3.3,39.7%,36.0%,60.0%,44.4%,60.3%,22.4%,3.0,4.3,-1.0,-2.3
2023 Roland Garros R128,L vs Putintseva,4.7,4.7,4.6,42.4%,56.8%,51.7%,50.0%,58.3%,13.0%,14.5,7.9,-3.5,-2.7
2023 Madrid R128,W vs Kenin,3.7,2.9,4.3,53.1%,73.9%,70.0%,100.0%,48.0%,15.2%,17.5,31.3,7.0,12.5
2022 Indian Wells R128,L vs Kostyuk,4.4,4.4,4.4,47.4%,49.3%,41.9%,50.0%,60.2%,10.5%,14.5,5.0,-4.5,-2.5
2021 Gdynia F,W vs Kucova,4.7,5.1,4.3,54.1%,55.8%,57.1%,35.7%,61.5%,16.2%,15.0,8.7,2.5,2.6
2021 Strasbourg R16,L vs Andreescu,3.7,3.7,3.8,45.1%,35.7%,25.0%,40.0%,52.1%,14.9%,0.0,0.0,-4.0,-7.7
2017 ITF Zhuhai SF,L vs Allertova,3.6,3.6,3.7,47.1%,45.2%,50.0%,10.0%,57.3%,24.4%,2.5,2.2,-2.0,-2.9
2016 Limoges R32,W vs Gjorcheska,3.7,4.2,3.2,66.7%,55.9%,63.6%,20.0%,54.0%,16.2%,6.5,8.1,8.5,14.7
2016 ITF Joue Les Tours QF,W vs Jabeur,3.6,3.4,3.7,46.8%,69.2%,50.0%,71.4%,54.8%,16.0%,19.0,17.0,-3.5,-4.3
Last 52 Weeks (1 matches),,2.8,3.0,2.5,41.7%,42.1%,0.0%,60.0%,49.6%,23.7%,1.0,2.1,-4.0,-10.0
Career (10 matches),,3.9,4.0,3.9,47.6%,52.7%,49.7%,45.2%,57.1%,15.9%,9.4,7.9,-0.5,-0.6
