Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
28-Aug-2023,US Open,Hard,R128,112,2,(2) Aryna Sabalenka [BLR] d. Zanevska,6-3 6-2,0.71,5.6%,11.1%,55.6%,50.0%,25.0%,1/7,1:18
14-Aug-2023,Stanford 125,Hard,R32,115,78,(1) Tamara Korpatsch [GER] d. Zanevska,6-3 6-2,0.47,0.0%,11.8%,43.1%,63.6%,41.4%,7/11,1:04
03-Jul-2023,Wimbledon,Grass,R128,88,623,Barbora Strycova [CZE] d. Zanevska,6-1 7-5,0.62,3.6%,12.5%,58.9%,66.7%,26.1%,2/6,1:24
26-Jun-2023,Bad Homburg,Grass,R32,92,80,Sara Errani [ITA] d. (Q) Zanevska,6-2 6-3,0.65,2.3%,14.0%,58.1%,64.0%,16.7%,0/5,1:03
29-May-2023,Roland Garros,Clay,R128,89,58,Yulia Putintseva [KAZ] d. Zanevska,7-5 7-6(3),0.91,3.1%,5.2%,55.7%,57.4%,44.2%,11/16,2:17
22-May-2023,Strasbourg,Clay,R32,88,75,(8) Jil Teichmann [SUI] d. Zanevska,4-6 6-3 6-4,0.99,8.2%,8.2%,59.2%,70.7%,45.0%,10/14,2:33
08-May-2023,Rome,Clay,R128,77,1103,Barbora Strycova [CZE] d. Zanevska,6-1 3-6 6-3,0.85,0.0%,1.6%,48.4%,38.7%,45.5%,1/9,1:57
01-May-2023,Saint Malo 125,Clay,R16,75,103,Katie Volynets [USA] d. (3) Zanevska,2-6 6-4 7-5,0.99,0.0%,5.3%,63.8%,58.3%,47.1%,4/10,2:18
01-May-2023,Saint Malo 125,Clay,R32,75,125,(3) Zanevska d. Laura Pigossi [BRA],6-2 6-0,1.70,2.2%,6.7%,60.0%,74.1%,50.0%,5/6,1:12
24-Apr-2023,Madrid,Clay,R64,75,18,(14) Liudmila Samsonova [RUS] d. Zanevska,6-2 6-3,0.62,1.5%,6.1%,53.0%,40.0%,51.6%,2/8,1:26
24-Apr-2023,Madrid,Clay,R128,75,138,Zanevska d. Sofia Kenin [USA],6-0 6-3,1.89,5.4%,10.8%,67.6%,80.0%,50.0%,1/2,0:58
20-Mar-2023,Miami,Hard,R128,78,54,(Q) Varvara Gracheva [FRA] d. Zanevska,6-1 7-5,0.73,4.3%,2.1%,68.1%,50.0%,46.7%,1/6,1:26
