Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,3,1,2,33.3%,3-4,42.9%,32-29,52.5%,0-0,-,3,63.3%,41.9%,0.5%,7.4%,57.4%,63.3%,45.7%,55.8%,44.5%,50.3%,1.01,R16 (Saint Malo 125)
2022,14,11,3,78.6%,22-7,75.9%,166-128,56.5%,4-2,66.7%,14,63.7%,46.9%,2.0%,4.6%,64.5%,62.1%,46.2%,56.5%,48.7%,52.5%,1.12,W (Rouen 125)
2021,33,24,9,72.7%,54-16,77.1%,392-252,60.9%,7-5,58.3%,5,66.2%,40.3%,2.6%,5.8%,58.4%,62.0%,45.1%,55.0%,46.5%,50.8%,1.03,W (2x)
2020,19,13,6,68.4%,28-12,70.0%,218-169,56.3%,1-0,100.0%,4,52.3%,54.5%,1.7%,9.1%,67.3%,61.0%,35.1%,52.5%,51.5%,52.0%,1.08,F (2x)
2019,48,29,19,60.4%,67-44,60.4%,566-509,52.7%,10-6,62.5%,0,,,,,,,,,,,,W (W25 Obidos)
2018,24,15,9,62.5%,32-20,61.5%,263-229,53.5%,2-1,66.7%,0,,,,,,,,,,,,W (Zhuhai $60K)
2017,25,14,11,56.0%,29-23,55.8%,256-223,53.4%,0-2,0.0%,1,37.5%,12.5%,3.8%,17.3%,67.3%,51.4%,29.4%,44.2%,32.0%,38.2%,0.57,W (Vancouver BC $100K)
2016,39,27,12,69.2%,62-29,68.1%,481-348,58.0%,4-4,50.0%,3,73.3%,46.7%,1.4%,5.2%,59.9%,70.1%,44.7%,59.9%,47.3%,54.0%,1.18,W (2x)
2015,33,20,13,60.6%,43-34,55.8%,372-347,51.7%,5-3,62.5%,0,,,,,,,,,,,,F (2x)
2014,27,17,10,63.0%,34-19,64.2%,273-183,59.9%,1-1,50.0%,2,-,-,5.2%,6.3%,61.5%,78.0%,37.8%,62.5%,46.0%,54.1%,1.23,W (2x)
2013,47,35,12,74.5%,76-34,69.1%,580-450,56.3%,9-6,60.0%,0,,,,,,,,,,,,W (2x)
2012,57,45,12,78.9%,92-39,70.2%,708-513,58.0%,8-7,53.3%,0,,,,,,,,,,,,W (5x)
2011,26,15,11,57.7%,34-24,58.6%,287-249,53.5%,3-0,100.0%,0,,,,,,,,,,,,W (Equerdreville 10K)
2010,39,24,15,61.5%,53-38,58.2%,454-376,54.7%,3-5,37.5%,0,,,,,,,,,,,,W (Zwevegem 25K)
2009,16,12,4,75.0%,24-12,66.7%,183-142,56.3%,2-2,50.0%,0,,,,,,,,,,,,W (Brussels 10K)
Career,450,302,148,67.1%,653-355,64.8%,5231-4147,55.8%,59-44,57.3%,32,62.9%,45.3%,2.1%,6.1%,62.6%,63.1%,43.8%,55.9%,47.7%,51.8%,1.08,
