Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W60 Prague R32,W vs Pantuckova,65% (11/17),73% (8/11),3/6,44% (7/16),14% (1/7),4/6,0/2,0/0,0/2,0/0
2019 W25 Darmstadt R16,L vs Morderger,22% (2/9),100% (2/2),0/3,67% (6/9),17% (1/6),1/2,0/0,0/2,0/0,0/1
2019 W25 Ystad R32,W vs Klaffner,63% (5/8),80% (4/5),0/1,11% (1/9),0% (0/1),3/4,2/3,0/0,1/1,0/0
2019 Nurnberg Q2,W vs Ivakhnenko,71% (5/7),80% (4/5),0/0,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2019 W60 Wiesbaden R32,L vs Blinkova,43% (6/14),83% (5/6),1/5,73% (11/15),36% (4/11),3/5,1/1,0/2,0/0,0/1
2019 W25 Chiasso R16,L vs Gutierrez Carrasco,36% (4/11),50% (2/4),1/3,60% (6/10),50% (3/6),1/1,0/0,1/1,0/0,1/1
2019 W25 Chiasso R32,W vs Rosca,75% (6/8),83% (5/6),0/1,13% (1/8),0% (0/1),3/4,1/2,0/0,0/0,0/0
2019 W25 Tunis R32,L vs Kan,13% (1/8),0% (0/1),0/4,71% (5/7),20% (1/5),0/0,0/0,1/1,0/0,1/1
2019 W25 Santa Margherita Di Pula R32,L vs Stefanini,50% (5/10),80% (4/5),2/6,78% (7/9),14% (1/7),1/4,0/0,0/0,0/0,0/0
2019 W25 Macon R32,L vs Schoofs,38% (3/8),33% (1/3),0/4,86% (6/7),17% (1/6),0/1,0/0,0/1,0/0,0/0
2019 Budapest Q1,L vs Teichmann,44% (4/9),75% (3/4),2/5,89% (8/9),25% (2/8),0/3,0/0,0/1,0/0,0/1
2019 W25 Singapore R32,L vs Minnen,44% (4/9),100% (4/4),3/6,90% (9/10),11% (1/9),1/4,0/0,1/3,0/0,1/2
2018 Gstaad Q1,L vs Kudermetova,25% (2/8),50% (1/2),1/5,63% (5/8),0% (0/5),0/1,0/0,1/1,0/0,0/0
2018 Roland Garros Q1,L vs Di Lorenzo,60% (9/15),100% (9/9),5/7,60% (9/15),11% (1/9),4/9,1/3,0/0,0/2,0/0
2018 Fed Cup RR,L vs Barty,43% (3/7),33% (1/3),1/4,86% (6/7),0% (0/6),0/1,0/0,0/2,0/0,0/1
2018 Fed Cup RR,L vs Saville,22% (2/9),50% (1/2),0/4,50% (4/8),0% (0/4),1/1,0/0,0/0,0/0,0/0
2017 Tokyo  Q2,L vs Pattinama Kerkhove,40% (4/10),50% (2/4),0/3,55% (6/11),17% (1/6),1/2,0/0,1/3,0/0,1/2
2017 Tokyo  Q1,W vs Plipuech,80% (8/10),75% (6/8),2/2,33% (3/9),33% (1/3),3/4,0/0,0/0,0/0,0/0
2017 US Open Q1,L vs Zaja,50% (4/8),50% (2/4),2/5,67% (6/9),0% (0/6),1/2,0/0,1/2,0/0,0/1
2017 Bastad Q2,L vs Bara,64% (7/11),86% (6/7),3/6,64% (7/11),0% (0/7),1/6,0/1,1/2,0/0,1/1
2019 (12 matches),,47.5%,75.0%,27.3%,58.5%,23.2%,55.3%,60.0%,27.3%,50.0%,42.9%
2018 (4 matches),,41.0%,75.0%,35.0%,63.2%,4.2%,41.7%,33.3%,33.3%,0.0%,0.0%
2017 (33 matches),,55.1%,78.8%,42.5%,51.3%,16.7%,59.2%,73.3%,38.5%,92.3%,41.7%
2016 (34 matches),,54.5%,82.1%,43.0%,45.3%,16.2%,68.9%,67.5%,63.3%,65.0%,80.0%
2015 (13 matches),,59.4%,84.1%,45.6%,61.5%,20.0%,54.2%,41.7%,60.0%,66.7%,60.0%
Career (117 matches),,55.4%,80.6%,42.7%,51.8%,19.4%,62.9%,66.7%,50.5%,71.7%,51.4%
