Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 Rio de Janeiro R32,L vs Rame,18.6%,27.1%,44.4%,28.0%,48.0%,61.1%,80.0%,66.7%,0.0%,12.9%,12.9%,33.3%,7.1%,76.5%,100.0%,3
2023 Rabat SF,L vs Grabher,19.2%,22.2%,42.7%,20.3%,23.2%,50.9%,22.2%,85.7%,83.3%,20.0%,24.0%,20.0%,13.3%,70.0%,100.0%,73
2023 Rabat R16,W vs Sherif,16.7%,27.8%,51.1%,16.7%,33.3%,50.9%,57.6%,66.7%,62.5%,17.5%,20.0%,51.5%,0.0%,66.7%,85.7%,-46
2023 Rabat R32,W vs Mladenovic,26.8%,31.7%,48.3%,31.8%,40.9%,66.7%,60.0%,70.6%,100.0%,22.2%,22.2%,28.6%,0.0%,42.9%,-,-40
Last 52 Weeks (1 matches),,18.6%,27.1%,44.4%,28.0%,48.0%,61.1%,80.0%,66.7%,0.0%,12.9%,12.9%,33.3%,7.1%,76.5%,100.0%,3
Career (4 matches),,19.2%,26.4%,46.8%,21.4%,32.4%,53.8%,48.0%,74.8%,66.7%,17.5%,19.3%,36.2%,5.1%,67.3%,88.9%,2
