Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Solana Sierra [ARG],3,3,50.0%,2,1,1,50.0%,2022,2023,0,,,,,,,,,,
5,Noelia Zeballos Melgar [BOL],3,2,60.0%,1,0,1,0.0%,2021,2026,1,1.51,6.5%,2.2%,54.3%,64.0%,71.4%,67.4%,49.2%,60.0%,50.0%
5,Nuria Brancaccio [ITA],3,2,60.0%,0,0,0,-,2022,2024,2,1.03,2.8%,6.2%,56.6%,63.4%,38.1%,52.4%,49.2%,59.1%,60.0%
4,Francesca Jones [GBR],2,2,50.0%,0,0,0,-,2023,2025,3,1.02,4.7%,6.5%,53.3%,66.7%,48.1%,58.0%,42.7%,68.0%,36.4%
4,Thaisa Grana Pedretti [BRA],3,1,75.0%,1,1,0,100.0%,2019,2025,1,1.30,0.0%,4.6%,67.7%,56.8%,47.6%,53.8%,60.0%,55.6%,60.0%
4,Carolina Alves [BRA],2,2,50.0%,0,0,0,-,2022,2024,2,1.12,1.9%,9.3%,56.1%,61.7%,46.8%,55.1%,50.3%,38.5%,37.0%
4,Maria Lourdes Carle [ARG],0,4,0.0%,0,0,0,-,2023,2024,3,0.69,1.3%,6.7%,47.3%,47.9%,30.4%,38.7%,42.6%,34.5%,44.4%
3,Jazmin Ortenzi [ARG],2,1,66.7%,3,3,0,100.0%,2022,2026,1,0.93,1.1%,12.8%,58.5%,63.6%,30.8%,50.0%,46.7%,25.0%,71.4%
3,Selena Janicijevic [FRA],2,1,66.7%,1,1,0,100.0%,2023,2026,2,1.24,3.4%,6.0%,55.7%,68.7%,48.5%,59.7%,50.0%,73.7%,50.0%
3,Katarina Zavatska [UKR],0,3,0.0%,0,0,0,-,2023,2026,2,0.93,1.3%,5.3%,58.3%,59.1%,38.1%,50.3%,46.0%,42.9%,34.6%
3,Mayar Sherif [EGY],1,2,33.3%,1,0,1,0.0%,2023,2025,3,0.91,2.3%,3.1%,59.5%,60.4%,52.4%,57.1%,38.8%,73.0%,42.1%
3,Simona Waltert [SUI],1,2,33.3%,1,0,1,0.0%,2023,2025,2,0.84,1.2%,2.3%,64.0%,50.9%,48.4%,50.0%,41.9%,45.5%,44.4%
3,Alexandra Eala [PHI],1,2,33.3%,1,1,0,100.0%,2024,2025,2,0.81,5.1%,3.4%,58.4%,57.7%,43.2%,51.7%,39.0%,50.0%,66.7%
3,Miriam Bianca Bulgaru [ROU],3,0,100.0%,0,0,0,-,2023,2025,3,1.48,7.2%,4.8%,67.7%,73.5%,59.3%,68.9%,46.2%,72.7%,40.7%
3,Leyre Romero Gormaz [ESP],1,2,33.3%,1,0,1,0.0%,2022,2024,1,0.88,0.0%,12.5%,46.3%,54.1%,39.5%,46.3%,47.1%,50.0%,55.6%
