Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Rio De Janeiro 125 R32,L vs Rame,0.94,0.76,50.7,3.2,3.2%,54.8%,7.1%,50.0%,33.3%,43.6%
2024 Wimbledon R128,L vs Bouzkova,0.88,0.58,34.9,2.3,3.7%,33.3%,8.0%,40.0%,41.4%,42.9%
2023 Rabat SF,L vs Grabher,1.07,0.89,100.0,9.9,2.0%,49.0%,0.0%,54.2%,44.9%,35.6%
2023 Rabat R16,W vs Sherif,1.04,1.18,71.6,3.6,1.9%,59.3%,3.7%,57.4%,47.7%,46.2%
2023 Rabat R32,W vs Mladenovic,1.05,1.74,36.3,2.0,0.0%,47.6%,0.0%,75.0%,66.7%,62.5%
2017 Buenos Aires $15K R32,L vs Petit,0.96,0.76,42.6,2.0,2.9%,40.0%,0.0%,39.4%,47.1%,48.4%
2025 (1 matches),,0.94,0.76,50.7,3.2,3.2%,54.8%,7.1%,50.0%,33.3%,43.6%
2024 (1 matches),,0.88,0.58,34.9,2.3,3.7%,33.3%,8.0%,40.0%,41.4%,42.9%
2023 (3 matches),,1.06,1.16,76.3,3.4,1.6%,53.2%,1.6%,59.0%,50.8%,45.4%
2017 (1 matches),,0.96,0.76,42.6,2.0,2.9%,40.0%,0.0%,39.4%,47.1%,48.4%
Career (6 matches),,0.99,0.92,61.7,2.8,2.3%,48.9%,2.9%,52.4%,45.9%,45.1%
