Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Wimbledon R64,L vs Badosa,0.99,0.51,40.7,2.1,3.4%,48.3%,0.0%,48.1%,29.2%,23.8%
2022 Wimbledon R128,W vs Paquet,1.07,1.55,50.5,2.3,0.0%,64.3%,0.0%,70.8%,46.7%,48.1%
2022 Roland Garros R128,L vs Putintseva,0.93,0.61,47.3,2.2,4.0%,44.0%,0.0%,50.0%,32.1%,39.1%
2022 Bogota R16,W vs Lamens,1.17,1.33,60.8,2.1,0.0%,58.3%,0.0%,45.2%,59.4%,48.1%
2021 Gdynia R32,W vs Di Sarra,1.15,1.13,79.7,3.3,0.0%,43.8%,0.0%,42.2%,55.1%,56.8%
2021 Roland Garros R128,L vs Sharma,0.87,0.68,59.6,2.5,0.0%,66.7%,0.0%,63.3%,30.3%,24.1%
2021 W100 Bonita Springs FL SF,W vs Fetecau,1.18,1.61,45.2,2.0,0.0%,60.0%,0.0%,48.3%,70.4%,53.8%
2021 Bogota R32,L vs Rus,1.05,0.97,75.2,3.4,0.0%,48.1%,0.0%,43.1%,56.8%,43.9%
2021 Guadalajara R32,L vs Bouzkova,0.96,0.78,54.5,2.2,0.0%,37.5%,0.0%,58.8%,29.3%,58.3%
2020 Roland Garros R32,L vs Kenin,1.00,0.68,38.9,2.7,0.0%,42.3%,0.0%,29.2%,45.7%,41.2%
2020 Roland Garros R128,W vs Vekic,1.13,1.43,46.7,2.1,0.0%,58.8%,0.0%,58.6%,68.8%,35.5%
2019 Jurmala QF,L vs Sevastova,0.88,0.83,49.3,8.1,-,50.0%,-,38.9%,60.9%,43.6%
2019 Bucharest R32,L vs Fourlis,1.10,0.94,63.1,2.7,-,36.2%,-,62.5%,37.8%,50.0%
2019 W60 Versmold QF,L vs Niemeier,0.84,0.63,44.7,2.1,-,42.3%,-,54.2%,28.1%,51.7%
2019 W60 Versmold R16,W vs Kostova,1.03,1.17,67.0,6.0,-,44.0%,-,64.4%,57.1%,47.8%
2019 Rabat R32,L vs Hercog,0.97,0.77,60.2,3.0,0.0%,40.0%,0.0%,56.7%,31.4%,53.1%
2019 Istanbul R32,L vs Cirstea,0.94,0.71,50.8,5.5,0.0%,41.9%,0.0%,40.7%,41.3%,47.7%
2019 Bogota R32,L vs Errani,1.01,0.96,59.0,5.0,0.0%,45.1%,0.0%,32.6%,60.5%,55.6%
2019 W25 Canberra QF,L vs Myers,0.87,0.79,47.4,6.7,4.3%,58.7%,0.0%,48.9%,45.3%,38.8%
2019 W25 Canberra R16,W vs Koelzer,0.98,1.78,46.0,2.1,0.0%,70.8%,0.0%,75.0%,56.7%,41.4%
2022 (4 matches),,1.05,0.95,50.5,2.2,1.7%,54.2%,0.0%,52.9%,43.0%,40.8%
2021 (5 matches),,1.04,1.00,65.3,2.5,0.0%,49.8%,0.0%,49.7%,47.9%,48.3%
2020 (2 matches),,1.06,0.99,42.9,2.4,0.0%,51.7%,0.0%,45.3%,56.7%,38.5%
2019 (15 matches),,1.00,0.91,54.6,3.2,0.4%,46.7%,0.0%,50.5%,47.6%,46.4%
2018 (6 matches),,1.03,1.01,64.6,3.5,0.0%,56.2%,0.0%,49.3%,46.9%,45.8%
Career (170 matches),,1.02,1.08,54.7,2.6,0.2%,51.7%,0.1%,52.0%,52.2%,50.1%
