Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,12,2,10,16.7%,7-22,24.1%,103-166,38.3%,2-2,50.0%,12,54.6%,22.2%,0.2%,4.6%,67.5%,54.6%,43.2%,50.9%,37.2%,44.0%,0.76
Clay,35,13,22,37.1%,33-51,39.3%,370-430,46.3%,3-8,27.3%,35,50.4%,43.7%,0.4%,4.9%,71.2%,53.4%,43.3%,50.5%,47.0%,48.7%,0.95
Grass,2,1,1,50.0%,2-2,50.0%,17-18,48.6%,0-0,-,2,70.6%,27.8%,0.9%,1.9%,65.7%,67.6%,37.8%,57.4%,38.2%,48.1%,0.90
Grand Slams,8,3,5,37.5%,5-10,33.3%,53-75,41.4%,0-1,0.0%,8,57.6%,29.2%,0.5%,3.0%,70.4%,57.9%,45.0%,54.1%,41.2%,47.4%,0.90
Premiers,1,0,1,0.0%,0-2,0.0%,5-13,27.8%,0-0,-,1,33.3%,22.2%,0.0%,4.0%,58.0%,48.3%,38.1%,44.0%,37.7%,40.5%,0.67
Internationals,39,13,26,33.3%,37-61,37.8%,427-514,45.4%,5-9,35.7%,39,51.6%,40.0%,0.4%,5.0%,70.4%,53.6%,43.0%,50.5%,45.2%,47.9%,0.91
Quarter-finals,3,0,3,0.0%,2-6,25.0%,30-45,40.0%,0-1,0.0%,3,44.4%,36.8%,0.4%,6.4%,68.2%,52.2%,38.1%,47.7%,43.9%,45.8%,0.84
vs Righties,45,16,29,35.6%,41-67,38.0%,458-560,45.0%,5-9,35.7%,45,52.5%,38.7%,0.4%,4.6%,70.6%,54.0%,43.4%,50.9%,44.8%,47.8%,0.91
vs Lefties,4,0,4,0.0%,1-8,11.1%,32-54,37.2%,0-1,0.0%,4,46.5%,28.6%,0.7%,6.2%,65.3%,54.7%,40.6%,49.8%,39.4%,45.0%,0.79
vs Top 10,3,0,3,0.0%,0-6,0.0%,16-37,30.2%,0-1,0.0%,3,38.5%,23.1%,1.1%,3.3%,71.3%,51.2%,32.7%,45.9%,38.1%,42.0%,0.70
