Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2022 Roland Garros R128,L vs Putintseva,0.0%,-,14.3%,50.0%,4.7%,11.1%,0.0%,2.6%,6.7%,2.1%,20.0%,-137,-135
2022 Bogota R16,W vs Lamens,0.0%,-,1.6%,50.0%,2.8%,3.8%,0.0%,2.5%,12.5%,0.8%,33.3%,-141,-116
2021 Gdynia R32,W vs Di Sarra,0.0%,-,7.0%,61.5%,3.7%,7.7%,0.0%,1.5%,12.5%,2.2%,66.7%,-173,-157
2021 Bol SF,L vs Rus,0.0%,-,3.4%,66.7%,7.4%,21.4%,0.0%,3.9%,5.0%,2.5%,16.7%,-58,-72
2021 ITF Bonita Springs SF,W vs Fetecau,0.0%,-,5.4%,83.3%,4.1%,5.3%,0.0%,5.8%,15.4%,4.2%,64.3%,-120,-127
2021 Bogota R32,L vs Rus,0.0%,-,2.1%,25.0%,4.8%,6.5%,6.3%,5.0%,16.7%,0.6%,0.0%,-72,-62
2021 Guadalajara R32,L vs Bouzkova,0.0%,-,6.0%,77.8%,9.2%,9.1%,0.0%,7.0%,17.6%,0.3%,0.0%,-20,-7
2020 Roland Garros R32,L vs Kenin,0.0%,-,8.4%,80.0%,8.5%,9.5%,0.0%,5.7%,11.1%,3.5%,25.0%,-90,-93
2020 Roland Garros R128,W vs Vekic,0.0%,-,9.5%,75.0%,14.0%,25.0%,0.0%,4.2%,21.4%,3.6%,55.6%,-89,-72
2019 Jurmala QF,L vs Sevastova,0.0%,-,11.0%,76.5%,8.4%,11.9%,0.0%,7.9%,23.8%,4.9%,41.2%,-72,-77
2016 ITF Hodmezovasarhely SF,W vs Mrdeza,0.0%,-,14.1%,71.4%,5.9%,10.0%,0.0%,1.7%,5.3%,1.4%,83.3%,-154,-160
Career (11 matches),,0.0%,-,7.2%,68.3%,6.0%,9.3%,1.7%,3.9%,13.6%,2.2%,46.4%,-108,-101
