Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,5,1,4,20.0%,5-6,45.5%,49-46,51.6%,1-1,50.0%,5,75.0%,24.2%,6.3%,2.6%,58.4%,66.8%,48.7%,59.3%,35.4%,48.3%,0.87,R16 (Marrakech)
Career,5,1,4,20.0%,5-6,45.5%,49-46,51.6%,1-1,50.0%,5,75.0%,24.2%,6.3%,2.6%,58.4%,66.8%,48.7%,59.3%,35.4%,48.3%,0.87,
