Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,21,8,13,38.1%,21-28,42.9%,219-244,47.3%,3-4,42.9%,21,74.6%,20.7%,5.3%,3.3%,57.8%,68.1%,48.8%,60.0%,36.7%,48.5%,0.92
Clay,144,70,74,48.6%,169-165,50.6%,1597-1531,51.1%,15-24,38.5%,144,71.9%,30.9%,3.6%,3.4%,60.7%,66.4%,50.3%,60.1%,41.6%,50.6%,1.04
Grass,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,62.5%,0.0%,6.3%,2.1%,70.8%,61.8%,42.9%,56.3%,27.5%,41.4%,0.63
Finals,3,2,1,66.7%,4-2,66.7%,31-22,58.5%,0-0,-,3,76.9%,40.7%,2.4%,3.6%,54.2%,72.2%,52.6%,63.3%,43.2%,53.4%,1.18
Semi-finals,7,3,4,42.9%,8-8,50.0%,82-77,51.6%,2-2,50.0%,7,75.3%,28.2%,5.6%,3.4%,55.1%,71.3%,50.9%,62.1%,42.7%,52.0%,1.13
Quarter-finals,20,7,13,35.0%,20-30,40.0%,242-254,48.8%,4-8,33.3%,20,68.7%,29.6%,2.9%,2.2%,60.6%,62.8%,50.7%,58.0%,41.7%,49.7%,0.99
vs Righties,139,63,76,45.3%,156-167,48.3%,1520-1514,50.1%,16-23,41.0%,139,72.3%,28.7%,3.6%,3.2%,60.5%,66.5%,50.3%,60.1%,40.6%,50.2%,1.02
vs Lefties,15,7,8,46.7%,17-19,47.2%,170-168,50.3%,0-4,0.0%,15,74.1%,28.0%,6.0%,3.4%,58.5%,68.9%,50.5%,61.3%,40.1%,50.5%,1.04
