Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Francavilla Al Mare CH R32,L vs Brkic,25% (2/8),50% (1/2),0/5,71% (5/7),0% (0/5),0/1,0/0,0/0,0/0,0/0
2019 Barletta CH R16,L vs Safwat,22% (2/9),0% (0/2),0/2,30% (3/10),0% (0/3),0/0,0/0,1/2,0/0,0/1
2019 Barletta CH R32,W vs Yevseyev,67% (10/15),80% (8/10),3/6,60% (9/15),33% (3/9),3/6,0/0,0/0,0/0,0/0
2019 Bergamo CH QF,L vs Sinner,33% (3/9),67% (2/3),1/4,63% (5/8),0% (0/5),0/2,0/0,1/2,0/0,1/1
2019 Bergamo CH R16,W vs Benchetrit,40% (4/10),75% (3/4),0/1,20% (2/10),50% (1/2),2/2,0/0,3/3,0/0,0/0
2019 Bergamo CH R32,W vs Safiullin,20% (3/15),67% (2/3),0/1,25% (4/16),50% (2/4),1/2,1/1,3/4,0/0,2/2
2019 Cherbourg CH R16,L vs Otte,11% (1/9),100% (1/1),0/3,50% (5/10),20% (1/5),1/1,0/1,1/2,0/0,0/1
2019 Cherbourg CH R32,W vs Moroni,50% (4/8),100% (4/4),0/0,25% (2/8),100% (2/2),4/4,2/2,0/0,1/1,0/0
2019 Cordoba Q2,L vs Cachin,27% (3/11),100% (3/3),1/5,60% (6/10),17% (1/6),2/3,0/0,1/1,0/0,0/0
2019 Cordoba Q1,W vs Collarini,62% (8/13),63% (5/8),1/3,21% (3/14),0% (0/3),4/4,1/1,0/0,1/1,0/0
2019 Punta Del Este CH QF,L vs Monteiro,25% (3/12),67% (2/3),0/4,42% (5/12),20% (1/5),1/2,0/1,1/1,0/0,0/0
2019 Punta Del Este CH R16,W vs Martin,50% (8/16),75% (6/8),0/3,20% (3/15),0% (0/3),3/4,0/0,0/0,0/0,0/0
2019 Punta Del Este CH R32,W vs Varillas,35% (6/17),50% (3/6),0/2,29% (5/17),60% (3/5),3/3,1/1,3/3,1/1,0/0
2018 Buenos Aires CH R32,W vs Bellucci,43% (6/14),67% (4/6),1/3,47% (7/15),57% (4/7),2/3,1/1,1/1,1/1,0/0
2018 Florence  CH R32,W vs Martin,75% (6/8),67% (4/6),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2018 Rome CH SF,L vs Pavlasek,31% (5/16),20% (1/5),0/1,29% (5/17),20% (1/5),0/1,0/1,2/4,0/0,1/2
2018 Rome CH R16,W vs Bemelmans,50% (6/12),100% (6/6),1/3,23% (3/13),0% (0/3),5/6,2/2,0/0,1/1,0/0
2018 Francavilla Al Mare CH F,W vs Ruud,67% (6/9),83% (5/6),0/1,13% (1/8),0% (0/1),4/4,1/1,0/0,0/0,0/0
2018 Francavilla Al Mare CH R16,W vs Vanni,40% (4/10),75% (3/4),0/1,40% (4/10),75% (3/4),2/2,0/0,2/2,0/0,0/0
2017 Gstaad Q1,L vs Souza,13% (2/15),100% (2/2),0/1,31% (5/16),60% (3/5),1/2,1/2,1/1,0/1,1/1
2019 (13 matches),,37.5%,70.2%,15.4%,37.5%,24.6%,70.6%,71.4%,77.8%,100.0%,60.0%
2018 (6 matches),,47.8%,69.7%,22.2%,29.6%,42.9%,85.0%,85.7%,71.4%,100.0%,50.0%
2017 (11 matches),,40.8%,67.9%,30.0%,40.0%,36.5%,71.0%,66.7%,86.7%,60.0%,66.7%
2016 (10 matches),,40.8%,64.2%,13.8%,36.7%,23.4%,76.7%,80.0%,61.1%,100.0%,66.7%
2015 (4 matches),,38.5%,73.3%,20.0%,36.8%,7.1%,70.0%,100.0%,40.0%,-,50.0%
Career (61 matches),,40.5%,69.6%,18.9%,40.0%,27.3%,72.3%,79.6%,71.3%,88.9%,58.6%
