Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-16),955,19,,,,,,,,,,,,
2025,957,19,,,,,,,,,,,,
2024,734,35,,,,,,,,,524,93,,
2023,647,50,,,,,,,,,,,,
2022,1260,5,,,,,,,,,,,,
