Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Bloomfield Hills CH R32,L vs Quinn,50% (4/8),0% (0/4),0/0,0/0,60% (6/10),1/3,1/2,- (0/0),- (0/0)
2024 (1 matches),,50.0%,0.0%,-,-,60.0%,33.3%,50.0%,-,-
Career (1 matches),,50.0%,0.0%,-,-,60.0%,33.3%,50.0%,-,-
