Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Clay,27,14,13,51.9%,30-30,50.0%,260-270,49.1%,1-1,50.0%,27,56.7%,41.8%,0.7%,4.5%,73.0%,56.6%,42.4%,52.8%,46.3%,49.7%,0.98
Semi-finals,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,0.0%,3.6%,76.8%,51.2%,30.8%,46.4%,37.3%,42.1%,0.70
Quarter-finals,4,1,3,25.0%,4-7,36.4%,53-63,45.7%,0-1,0.0%,4,50.0%,42.1%,0.5%,4.5%,70.4%,53.6%,38.1%,49.0%,47.2%,48.1%,0.92
vs Righties,7,4,3,57.1%,10-7,58.8%,86-77,52.8%,0-1,0.0%,7,61.0%,45.0%,0.4%,4.5%,74.1%,57.2%,46.2%,54.4%,47.2%,50.9%,1.04
vs Lefties,6,1,5,16.7%,4-11,26.7%,60-84,41.7%,0-1,0.0%,6,56.5%,23.3%,1.5%,4.6%,70.7%,56.7%,42.9%,52.6%,38.7%,46.3%,0.82
