Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Horb SF,L vs Waltert,50% (3/6),50% (1/2),0/0,0/0,57% (8/14),0/2,0/1,- (0/0),- (0/0)
2019 W25 Horb QF,W vs Koelzer,37% (7/19),62% (8/13),2/3,1/2,0% (0/7),0/1,0/0,- (0/0),- (0/0)
2019 W25 Horb R16,W vs Popovic,48% (10/21),58% (7/12),2/3,1/2,50% (5/10),1/2,0/0,- (0/0),- (0/0)
2019 W25 Denain R32,L vs Andrianjafitrimo,56% (5/9),50% (5/10),0/3,0/0,45% (5/11),0/2,0/1,56% (5/9),33% (3/9)
2019 W15 Kaltenkirchen QF,L vs Kawaguchi,23% (3/13),83% (5/6),0/0,0/0,53% (8/15),0/2,0/1,- (0/0),- (0/0)
2019 W15 Barletta F,L vs Mandlik,20% (1/5),100% (1/1),0/0,0/0,45% (5/11),3/5,3/4,- (0/0),- (0/0)
2019 W15 Barletta QF,W vs Raggi,89% (8/9),56% (5/9),3/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Barletta R16,W vs Kawaguchi,40% (6/15),53% (8/15),2/2,1/1,50% (6/12),0/1,0/0,- (0/0),- (0/0)
2019 W15 Tucepi R16,W vs Titova,70% (7/10),69% (9/13),2/2,1/1,56% (9/16),2/3,0/0,- (0/0),- (0/0)
2019 W25 Pelham AL R32,L vs Perez,22% (2/9),75% (3/4),0/0,0/0,30% (3/10),4/6,0/1,- (0/0),- (0/0)
2019 W25 Jackson MS R16,L vs Sanesi,25% (1/4),- (0/0),0/0,0/0,38% (3/8),2/4,0/1,- (0/0),- (0/0)
2019 W15 Tabarka QF,L vs Stokke,42% (5/12),33% (4/12),0/1,0/0,57% (8/14),2/4,1/2,40% (2/5),20% (1/5)
2019 W15 Tabarka R16,W vs Vangelova,67% (4/6),57% (8/14),2/3,1/2,73% (8/11),0/0,0/0,- (0/0),- (0/0)
2019 W15 Amiens F,L vs Masarova,40% (2/5),20% (1/5),0/0,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2019 W15 Amiens SF,W vs Halemai,60% (3/5),63% (10/16),2/6,1/3,50% (7/14),0/0,0/0,- (0/0),- (0/0)
2019 W15 Amiens QF,W vs Orange,40% (8/20),47% (8/17),2/4,1/3,60% (12/20),3/4,0/0,67% (4/6),60% (3/5)
2019 W15 Amiens R16,W vs Robbe,58% (7/12),42% (5/12),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Amiens R32,W vs Dartron,53% (8/15),50% (4/8),2/5,1/4,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya QF,L vs Sanesi,55% (6/11),42% (5/12),1/1,0/0,36% (5/14),7/9,0/1,57% (4/7),57% (4/7)
2019 W15 Antalya R16,W vs Vismane,67% (10/15),38% (8/21),2/12,1/8,53% (8/15),0/1,0/0,50% (6/12),54% (7/13)
2019 (27 matches),,50.4%,54.3%,51.6%,45.5%,48.7%,50.8%,45.5%,53.8%,46.2%
2017 (40 matches),,60.2%,56.5%,60.4%,63.0%,53.8%,47.9%,45.0%,48.7%,69.8%
2016 (27 matches),,52.5%,50.0%,51.4%,58.6%,49.5%,39.5%,37.5%,50.0%,50.0%
2015 (14 matches),,50.3%,45.6%,44.4%,33.3%,49.2%,46.9%,50.0%,38.5%,38.5%
2014 (8 matches),,53.0%,45.5%,50.0%,44.4%,51.9%,42.9%,50.0%,57.1%,28.6%
Career (116 matches),,54.1%,52.3%,53.7%,52.2%,50.8%,46.6%,45.0%,50.0%,52.9%
