Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),498,108,378,1355,,,317,1338,,,668,90,,
2025,490,108,373,1355,,,321,1338,,,673,92
2024,625,63,,,,,,,,,674,80
2023,816,34,,,,,,,,,,
2022,465,92,,,,,,,,,,
2021,431,121,,,,,,,,,,
2020,405,117,,,,,,,,,456,148
2019,436,95,,,,,,,,,421,148
2018,711,13,,,,,,,,,420,117
2017,459,75,,,,,,,,,377,149
2016,473,67,,,,,,,,,379,135
2015,606,37,,,,,,,,,433,103
2014,586,37,,,,,,,,,459,85
2013,1074,9,,,,,,,,,842,26
2012,,,,,,,,,,,1227,3
