Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,26,9,17,34.6%,20-34,37.0%,211-266,44.2%,1-3,25.0%,1,80.0%,9.1%,0.0%,5.1%,67.8%,65.0%,47.4%,59.3%,29.7%,43.9%,0.73
Clay,442,271,171,61.3%,590-405,59.3%,4832-4143,53.8%,51-34,60.0%,34,55.8%,43.0%,0.6%,4.4%,73.9%,55.9%,41.5%,52.1%,46.6%,49.5%,0.97
Carpet,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,
Finals,23,10,13,43.5%,22-28,44.0%,207-226,47.8%,0-1,0.0%,0,,,,,,,,,,,
Semi-finals,44,23,21,52.3%,49-46,51.6%,440-458,49.0%,7-1,87.5%,1,37.5%,12.5%,0.0%,3.6%,76.8%,51.2%,30.8%,46.4%,37.3%,42.1%,0.70
Quarter-finals,76,44,32,57.9%,98-81,54.7%,866-810,51.7%,10-8,55.6%,5,50.7%,41.7%,0.4%,4.6%,71.8%,53.2%,39.3%,49.3%,46.4%,47.9%,0.91
vs Righties,241,133,108,55.2%,295-247,54.4%,2556-2399,51.6%,28-19,59.6%,11,59.8%,38.0%,0.2%,4.3%,73.7%,57.1%,43.5%,53.5%,44.1%,48.9%,0.95
vs Lefties,44,19,25,43.2%,46-56,45.1%,434-484,47.3%,5-5,50.0%,6,56.5%,23.3%,1.5%,4.6%,70.7%,56.7%,42.9%,52.6%,38.7%,46.3%,0.82
