Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Horb SF,L vs Waltert,20% (2/10),50% (1/2),1/5,70% (7/10),14% (1/7),1/1,0/0,0/0,0/0,0/0
2019 W25 Horb QF,W vs Koelzer,77% (10/13),80% (8/10),5/6,47% (7/15),0% (0/7),4/7,1/1,0/1,1/1,0/0
2019 W25 Horb R16,W vs Popovic,64% (9/14),78% (7/9),3/5,40% (6/15),17% (1/6),5/6,1/2,1/1,1/1,0/0
2019 W25 Denain R32,L vs Andrianjafitrimo,50% (6/12),83% (5/6),3/5,46% (6/13),0% (0/6),2/5,0/2,0/1,0/0,0/0
2019 W15 Kaltenkirchen QF,L vs Kawaguchi,45% (5/11),100% (5/5),3/7,82% (9/11),22% (2/9),1/5,0/0,1/1,0/0,1/1
2019 W15 Barletta F,L vs Mandlik,14% (1/7),100% (1/1),1/6,86% (6/7),0% (0/6),0/1,0/0,0/0,0/0,0/0
2019 W15 Barletta QF,W vs Raggi,88% (7/8),71% (5/7),1/1,22% (2/9),50% (1/2),4/4,2/2,0/0,0/0,0/0
2019 W15 Barletta R16,W vs Kawaguchi,80% (12/15),67% (8/12),2/5,50% (7/14),14% (1/7),3/6,1/1,0/1,0/0,0/0
2019 W15 Tucepi R16,W vs Titova,67% (10/15),90% (9/10),4/6,71% (10/14),30% (3/10),4/8,1/1,0/1,0/0,0/0
2019 W25 Pelham AL R32,L vs Perez,50% (4/8),75% (3/4),3/6,78% (7/9),0% (0/7),1/3,0/0,1/2,0/0,0/1
2019 W25 Jackson MS R16,L vs Sanesi,0% (0/9),- (0/0),0/4,63% (5/8),0% (0/5),0/0,0/0,0/2,0/0,0/0
2019 W15 Tabarka QF,L vs Stokke,60% (6/10),67% (4/6),1/4,73% (8/11),25% (2/8),0/4,0/1,1/2,0/0,0/1
2019 W15 Tabarka R16,W vs Vangelova,100% (8/8),100% (8/8),3/3,71% (5/7),40% (2/5),4/7,1/1,0/0,0/0,0/0
2019 W15 Amiens F,L vs Masarova,50% (4/8),25% (1/4),0/4,86% (6/7),17% (1/6),0/1,0/0,0/1,0/0,0/0
2019 W15 Amiens SF,W vs Halemai,100% (11/11),91% (10/11),7/7,80% (8/10),13% (1/8),2/9,1/2,0/0,0/0,0/0
2019 W15 Amiens QF,W vs Orange,63% (10/16),80% (8/10),4/8,69% (11/16),27% (3/11),2/7,0/1,2/2,0/1,0/0
2019 W15 Amiens R16,W vs Robbe,86% (6/7),83% (5/6),1/1,13% (1/8),0% (0/1),4/4,1/1,0/0,1/1,0/0
2019 W15 Amiens R32,W vs Dartron,88% (7/8),57% (4/7),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2019 W15 Antalya QF,L vs Sanesi,50% (7/14),71% (5/7),2/8,67% (10/15),10% (1/10),1/5,0/0,2/3,0/0,0/1
2019 W15 Antalya R16,W vs Vismane,75% (12/16),67% (8/12),2/6,47% (8/17),13% (1/8),3/8,1/7,0/0,1/5,0/0
2019 (27 matches),,62.2%,78.4%,46.4%,56.6%,14.8%,47.1%,48.1%,47.6%,45.5%,33.3%
2017 (40 matches),,62.0%,88.4%,51.4%,51.1%,19.8%,57.5%,67.6%,61.5%,81.8%,54.5%
2016 (27 matches),,53.6%,85.2%,37.5%,46.6%,20.8%,64.4%,75.0%,38.9%,76.9%,37.5%
2015 (14 matches),,62.5%,76.8%,47.5%,53.7%,17.7%,54.5%,50.0%,54.5%,50.0%,60.0%
2014 (8 matches),,50.7%,81.1%,34.8%,47.8%,24.2%,82.1%,85.7%,77.8%,100.0%,66.7%
Career (116 matches),,59.5%,83.2%,45.8%,51.6%,18.6%,57.4%,62.6%,54.1%,66.7%,48.5%
