Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Davis Cup Qualifiers RR,W vs Heide,64.0%,56.1%,0.0%,0/0,2.39,11.4%,61.2%,53.3%,0.0%,2.17,20.0%,75.0%,59.3%,0.0%,2.55,5.0%
2021 Lyon CH F,L vs Cuevas,47.6%,35.0%,7.1%,3/0,2.30,8.6%,41.4%,41.7%,3.4%,2.37,18.8%,80.0%,25.0%,20.0%,2.23,0.0%
2021 Australian Open R128,L vs Schwartzman,78.3%,50.5%,1.6%,0/2,1.98,18.8%,75.9%,54.5%,0.0%,1.85,31.9%,92.1%,42.9%,5.3%,2.16,2.6%
2017 Lyon CH R32,W vs Moutet,81.0%,46.9%,2.5%,0/2,2.13,17.9%,85.1%,45.0%,2.1%,1.89,26.9%,96.0%,50.0%,4.0%,2.62,0.0%
2016 Miami R128,L vs Delbonis,64.7%,43.2%,1.5%,0/1,2.34,9.1%,57.1%,45.0%,0.0%,2.43,18.5%,92.3%,41.7%,3.8%,2.25,0.0%
2015 Istanbul CH QF,L vs Mertens,75.4%,43.5%,1.6%,0/1,2.41,7.9%,74.4%,40.6%,0.0%,2.25,10.0%,82.4%,50.0%,5.9%,2.61,5.6%
2014 Bastad R16,L vs Sousa,59.4%,43.9%,1.4%,1/0,2.10,0.0%,55.9%,26.3%,0.0%,2.16,0.0%,68.8%,59.1%,3.1%,2.03,0.0%
Career (7 matches),,69.5%,47.5%,1.9%,40.0%,2.20,11.5%,67.6%,46.6%,0.6%,2.11,19.9%,83.7%,48.7%,4.3%,2.31,1.9%
