Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Wimbledon R128,L vs Draper,55% (16/29),45% (5/11),2/2,0/0,59% (10/17),2/5,0/1,- (0/0),- (0/0)
2024 Davis Cup RR,W vs Heide,86% (12/14),33% (4/12),2/4,1/3,0% (0/1),0/1,0/0,- (0/0),- (0/0)
2022 Wimbledon R128,L vs Garin,77% (10/13),40% (2/5),0/0,0/0,63% (10/16),1/4,0/1,- (0/0),- (0/0)
2021 Lyon CH F,L vs Cuevas,50% (4/8),- (0/0),0/0,0/0,64% (7/11),2/4,2/3,- (0/0),- (0/0)
2021 Australian Open R128,L vs Schwartzman,69% (11/16),39% (7/18),1/1,0/0,38% (5/13),2/5,0/1,40% (2/5),20% (1/5)
2019 Tampere CH R16,W vs Ruusuvuori,52% (12/23),57% (4/7),2/2,1/1,71% (5/7),0/1,0/0,- (0/0),- (0/0)
2019 Lyon  CH F,L vs Moutet,33% (4/12),44% (4/9),1/7,0/0,30% (3/10),1/3,1/2,- (0/0),- (0/0)
2019 Lyon  CH QF,W vs Coppejans,53% (10/19),50% (3/6),2/3,1/1,0% (0/2),0/0,0/0,50% (3/6),67% (4/6)
2019 Lyon  CH R16,W vs Janvier,56% (9/16),38% (5/13),2/2,1/1,25% (1/4),0/1,0/0,- (0/0),- (0/0)
2019 Lyon  CH R32,W vs Darcis,70% (7/10),38% (5/13),2/6,1/5,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Aix En Provence CH R16,W vs Travaglia,56% (10/18),100% (3/3),2/5,1/2,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2019 Aix En Provence CH R32,W vs Barrere,47% (9/19),38% (3/8),2/3,1/2,50% (1/2),2/2,0/0,57% (4/7),57% (4/7)
2019 Aix En Provence CH R64,W vs Zhang,69% (9/13),53% (8/15),2/2,1/1,0% (0/6),0/1,0/0,- (0/0),- (0/0)
2019 Estoril Q1,L vs Domingues,57% (4/7),36% (5/14),0/2,0/0,50% (7/14),1/3,0/1,20% (1/5),40% (2/5)
2019 Marrakech Q2,L vs Bagnis,77% (10/13),25% (4/16),1/2,0/0,43% (3/7),1/3,1/2,- (0/0),- (0/0)
2019 Marrakech Q1,W vs Krawietz,64% (7/11),63% (5/8),2/4,1/1,20% (1/5),0/0,0/0,75% (3/4),80% (4/5)
2019 Villena CH R16,L vs Caruso,37% (7/19),38% (3/8),1/1,0/0,54% (7/13),0/2,0/1,- (0/0),- (0/0)
2019 Villena CH R32,W vs Giustino,47% (7/15),64% (7/11),2/4,1/1,40% (4/10),0/1,0/0,- (0/0),- (0/0)
2019 Phoenix CH R32,L vs Ruud,64% (9/14),43% (3/7),1/1,0/0,60% (6/10),1/3,0/1,- (0/0),- (0/0)
2019 Phoenix CH R64,W vs Rosol,64% (9/14),60% (3/5),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2024 (2 matches),,65.1%,39.1%,66.7%,33.3%,55.6%,33.3%,0.0%,-,-
2022 (1 matches),,76.9%,40.0%,-,-,62.5%,25.0%,0.0%,-,-
2021 (2 matches),,62.5%,38.9%,100.0%,-,50.0%,44.4%,50.0%,40.0%,20.0%
2019 (26 matches),,57.9%,45.1%,50.0%,51.7%,50.0%,29.3%,31.3%,50.0%,60.9%
2018 (28 matches),,63.1%,34.8%,62.3%,72.2%,61.9%,44.1%,16.7%,56.4%,38.2%
Career (138 matches),,60.8%,39.5%,51.6%,52.5%,57.2%,44.2%,41.5%,60.6%,38.3%
