Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,1-5,16.7%,23-34,40.4%,0-0,-,2,75.0%,6.9%,4.7%,2.3%,57.3%,67.3%,56.2%,62.6%,34.0%,47.2%,0.91,R32 (Acapulco)
2025,6,3,3,50.0%,7-7,50.0%,64-66,49.2%,2-0,100.0%,6,73.0%,24.6%,6.2%,3.5%,63.2%,70.3%,45.6%,61.2%,39.4%,50.1%,1.02,QF (Stockholm)
2024,8,3,5,37.5%,10-12,45.5%,103-100,50.7%,0-1,0.0%,6,75.3%,18.1%,9.6%,5.6%,58.0%,71.3%,47.8%,61.4%,32.9%,47.6%,0.85,
2023,17,5,12,29.4%,13-26,33.3%,163-202,44.7%,1-1,50.0%,16,64.0%,22.0%,6.2%,4.4%,58.5%,66.5%,44.3%,57.3%,35.5%,47.0%,0.83,QF (Stockholm)
2022,20,12,8,60.0%,26-21,55.3%,253-239,51.4%,6-4,60.0%,17,80.8%,22.4%,7.9%,4.6%,59.0%,73.3%,51.6%,64.4%,37.5%,51.0%,1.05,SF (Pune)
2021,13,5,8,38.5%,12-19,38.7%,153-163,48.4%,1-6,14.3%,13,68.2%,30.3%,5.5%,5.8%,56.2%,68.6%,47.9%,59.5%,40.1%,49.6%,0.99,R16 (2x)
2020,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,77.8%,0.0%,13.0%,1.9%,55.6%,73.3%,50.0%,63.0%,25.9%,43.8%,0.70,
2019,8,1,7,12.5%,6-15,28.6%,81-114,41.5%,0-1,0.0%,8,64.3%,18.8%,4.5%,5.3%,63.5%,65.1%,44.2%,57.5%,36.8%,47.1%,0.87,R16 (Bastad)
2018,14,5,9,35.7%,14-21,40.0%,155-182,46.0%,2-1,66.7%,14,74.9%,16.8%,5.4%,3.2%,60.7%,69.9%,46.5%,60.7%,36.4%,48.6%,0.93,R16 (2x)
2017,9,4,5,44.4%,13-13,50.0%,131-130,50.2%,2-2,50.0%,9,76.9%,22.8%,5.5%,3.7%,61.2%,70.7%,46.9%,61.4%,38.1%,50.0%,0.99,R16 (Stockholm)
2016,9,2,7,22.2%,6-16,27.3%,90-130,40.9%,3-2,60.0%,9,69.8%,11.9%,5.5%,4.3%,58.0%,64.8%,49.0%,58.1%,31.6%,45.4%,0.76,QF (Gstaad)
2015,13,4,9,30.8%,12-28,30.0%,173-220,44.0%,2-4,33.3%,11,72.3%,14.7%,3.9%,3.5%,58.9%,68.6%,47.0%,59.7%,33.6%,46.9%,0.83,R16 (2x)
2014,5,1,4,20.0%,3-10,23.1%,54-73,42.5%,0-1,0.0%,3,73.3%,19.4%,6.1%,4.4%,56.1%,72.3%,46.8%,61.1%,33.9%,47.3%,0.87,R16 (Bastad)
2013,1,0,1,0.0%,1-2,33.3%,13-17,43.3%,0-0,-,1,73.3%,13.3%,2.0%,7.8%,52.0%,66.0%,46.9%,56.9%,30.3%,44.5%,0.70,R32 (Bastad)
Career,126,45,81,35.7%,124-197,38.6%,1463-1682,46.5%,19-23,45.2%,116,72.4%,19.9%,6.0%,4.3%,59.2%,69.1%,47.6%,60.3%,36.1%,48.4%,0.91,
