Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Maxime Janvier [FRA],5,2,71.4%,4,4,0,100.0%,2016,2025,7,1.22,7.5%,3.1%,60.1%,75.9%,53.3%,66.9%,40.5%,44.8%,38.3%
7,Maximilian Marterer [GER],1,6,14.3%,2,0,2,0.0%,2016,2024,7,0.80,4.7%,4.7%,57.0%,66.2%,47.2%,58.0%,33.5%,44.9%,34.3%
7,Constant Lestienne [FRA],6,1,85.7%,1,0,1,0.0%,2013,2024,6,1.11,7.5%,4.6%,60.0%,72.4%,47.0%,62.3%,41.8%,68.9%,39.6%
6,Roberto Carballes Baena [ESP],3,3,50.0%,2,2,0,100.0%,2014,2023,6,0.96,3.3%,5.4%,57.1%,66.4%,47.5%,58.3%,40.0%,63.2%,34.9%
6,Bjorn Fratangelo [USA],2,4,33.3%,2,0,2,0.0%,2015,2023,6,0.90,5.5%,4.5%,60.9%,70.8%,46.7%,61.4%,34.8%,68.4%,30.3%
6,Pedro Sousa [POR],3,3,50.0%,0,0,0,-,2013,2022,4,1.15,5.7%,6.8%,59.9%,73.0%,42.9%,60.9%,44.9%,76.9%,37.5%
6,Taro Daniel [JPN],4,2,66.7%,2,0,2,0.0%,2018,2022,6,1.15,7.1%,2.3%,57.5%,71.2%,56.8%,65.1%,40.0%,77.3%,45.0%
6,Lukas Rosol [CZE],3,3,50.0%,2,1,1,50.0%,2015,2019,6,0.97,5.0%,5.0%,56.4%,71.3%,49.2%,61.6%,37.2%,57.6%,40.0%
5,Kenny De Schepper [FRA],3,2,60.0%,4,2,2,50.0%,2016,2024,5,1.07,6.3%,2.9%,56.5%,74.3%,54.5%,65.7%,36.8%,70.4%,42.3%
5,Daniel Altmaier [GER],2,3,40.0%,3,2,1,66.7%,2019,2024,5,0.76,2.4%,5.7%,62.3%,69.1%,42.4%,59.1%,31.3%,65.1%,31.3%
5,Pedro Martinez [ESP],3,2,60.0%,1,1,0,100.0%,2017,2023,5,0.97,3.4%,5.5%,52.7%,60.9%,47.5%,54.6%,43.8%,47.9%,48.9%
5,Joao Sousa [POR],1,4,20.0%,1,0,1,0.0%,2014,2022,5,0.95,6.1%,3.4%,62.0%,70.3%,49.1%,62.3%,35.7%,63.0%,30.6%
4,Mikhail Kukushkin [KAZ],3,1,75.0%,2,2,0,100.0%,2014,2025,4,1.10,7.6%,2.9%,59.1%,75.6%,43.9%,62.6%,41.1%,53.3%,38.1%
4,Alexandre Muller [FRA],3,1,75.0%,0,0,0,-,2021,2025,4,1.15,4.6%,4.2%,56.3%,73.5%,36.8%,57.5%,48.8%,53.6%,35.2%
4,Benjamin Bonzi [FRA],2,2,50.0%,1,0,1,0.0%,2018,2024,4,1.01,4.2%,3.0%,61.0%,67.3%,48.9%,60.1%,40.3%,62.9%,39.5%
