Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,47,25,22,53.2%,58-54,51.8%,546-545,50.0%,8-9,47.1%,47,74.7%,25.2%,5.1%,3.9%,61.1%,69.0%,47.6%,60.7%,38.9%,50.0%,0.99,F (2x)
2024,26,10,16,38.5%,27-33,45.0%,289-314,47.9%,6-5,54.5%,26,73.3%,21.8%,5.5%,4.4%,59.6%,70.3%,44.2%,59.8%,37.0%,48.8%,0.92,F (Oeiras)
2023,37,19,18,51.4%,45-46,49.5%,431-445,49.2%,6-8,42.9%,37,70.3%,28.0%,5.5%,4.8%,58.0%,67.5%,47.8%,59.2%,40.1%,49.5%,0.98,SF (Grodzisk Mazowiecki)
2022,25,13,12,52.0%,31-26,54.4%,286-270,51.4%,2-6,25.0%,25,77.1%,26.4%,6.3%,4.2%,59.2%,73.8%,46.0%,62.4%,38.4%,50.3%,1.02,F (Parma)
2021,37,22,15,59.5%,45-35,56.3%,401-378,51.5%,6-6,50.0%,37,72.7%,30.0%,4.7%,3.5%,59.4%,67.1%,48.8%,59.7%,41.2%,50.7%,1.02,F (Lyon)
2020,16,7,9,43.8%,17-21,44.7%,172-184,48.3%,3-2,60.0%,16,69.7%,26.0%,4.7%,3.1%,59.3%,62.9%,54.3%,59.4%,40.5%,49.6%,1.00,QF (Prague)
2019,34,21,13,61.8%,47-33,58.8%,410-351,53.9%,4-6,40.0%,34,75.6%,31.9%,4.3%,3.8%,61.6%,67.4%,49.5%,60.5%,42.0%,51.4%,1.06,F (Lyon )
2018,36,23,13,63.9%,49-36,57.6%,437-390,52.8%,6-4,60.0%,35,78.5%,26.5%,6.1%,4.6%,59.5%,71.6%,50.2%,62.9%,39.8%,51.3%,1.07,W (2x)
2017,40,25,15,62.5%,53-34,60.9%,466-405,53.5%,8-6,57.1%,40,75.8%,30.9%,5.5%,5.1%,57.8%,70.0%,49.5%,61.4%,42.3%,51.7%,1.09,W (2x)
2016,39,24,15,61.5%,56-38,59.6%,472-437,51.9%,8-6,57.1%,39,76.6%,26.7%,4.7%,4.2%,58.8%,69.7%,49.0%,61.2%,40.3%,50.7%,1.04,W (Barletta)
2015,29,14,15,48.3%,34-32,51.5%,334-319,51.1%,8-6,57.1%,29,75.5%,26.1%,5.1%,3.5%,59.2%,68.3%,48.1%,60.0%,38.6%,49.6%,0.97,W (Caltanissetta)
2014,17,7,10,41.2%,20-23,46.5%,198-202,49.5%,2-2,50.0%,17,71.4%,28.0%,5.9%,4.2%,58.0%,70.1%,44.2%,59.2%,39.0%,49.5%,0.96,QF (2x)
2013,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,60.0%,11.1%,2.8%,4.2%,52.1%,62.2%,50.0%,56.3%,22.2%,43.1%,0.51,R32 (Andria)
2012,1,0,1,0.0%,1-2,33.3%,17-16,51.5%,0-1,0.0%,1,68.8%,37.5%,2.1%,6.4%,45.7%,67.4%,45.1%,55.3%,44.2%,49.1%,0.99,R32 (Eckental)
Career,385,210,175,54.5%,483-415,53.8%,4466-4268,51.1%,67-67,50.0%,384,74.5%,27.4%,5.2%,4.2%,59.3%,69.1%,48.3%,60.6%,40.0%,50.4%,1.01,
