Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,72,29,43,40.3%,76-104,42.2%,836-917,47.7%,9-13,40.9%,64,72.9%,20.9%,6.8%,4.4%,59.2%,70.2%,47.4%,60.9%,36.4%,48.7%,0.93
Clay,51,16,35,31.4%,45-84,34.9%,575-696,45.2%,9-9,50.0%,49,71.6%,19.5%,4.9%,4.1%,59.5%,67.6%,48.1%,59.7%,36.5%,48.2%,0.91
Grass,3,0,3,0.0%,3-9,25.0%,52-69,43.0%,1-1,50.0%,3,73.3%,11.9%,6.5%,6.0%,56.4%,69.6%,45.1%,58.9%,28.4%,44.9%,0.69
Grand Slams,12,1,11,8.3%,11-33,25.0%,175-240,42.2%,2-3,40.0%,12,67.8%,16.6%,4.4%,4.5%,56.0%,66.5%,45.3%,57.2%,34.3%,46.1%,0.80
Masters,3,0,3,0.0%,2-6,25.0%,25-44,36.2%,0-0,-,3,54.3%,17.6%,3.0%,5.2%,56.7%,65.9%,34.7%,52.4%,34.8%,44.2%,0.73
Other Tours,81,28,53,34.6%,72-121,37.3%,887-1035,46.1%,11-16,40.7%,81,72.9%,19.7%,6.0%,4.2%,59.1%,69.0%,48.7%,60.7%,36.2%,48.5%,0.92
Best of 5,18,4,14,22.2%,21-46,31.3%,284-355,44.4%,3-6,33.3%,14,70.2%,19.3%,4.6%,4.6%,56.9%,67.9%,45.7%,58.3%,36.3%,47.4%,0.87
Best of 3,108,41,67,38.0%,103-151,40.6%,1179-1327,47.0%,16-17,48.5%,102,72.8%,20.1%,6.2%,4.3%,59.7%,69.4%,48.0%,60.7%,36.1%,48.6%,0.92
Semi-finals,1,0,1,0.0%,1-2,33.3%,18-19,48.6%,0-1,0.0%,1,72.2%,27.8%,8.2%,6.4%,60.0%,72.7%,50.0%,63.6%,42.0%,51.6%,1.16
Quarter-finals,4,1,3,25.0%,3-5,37.5%,35-47,42.7%,2-1,66.7%,4,71.4%,11.9%,6.6%,2.3%,62.7%,70.5%,42.5%,60.1%,28.8%,45.9%,0.72
vs Righties,102,38,64,37.3%,100-157,38.9%,1188-1350,46.8%,17-21,44.7%,94,73.3%,20.1%,6.1%,4.3%,59.5%,69.3%,48.5%,60.9%,36.4%,48.7%,0.93
vs Lefties,22,5,17,22.7%,19-40,32.2%,243-315,43.5%,1-2,33.3%,20,66.8%,17.0%,5.5%,4.8%,56.8%,68.2%,43.1%,57.4%,33.8%,46.1%,0.79
vs Top 10,4,0,4,0.0%,2-10,16.7%,49-69,41.5%,0-2,0.0%,4,56.9%,27.6%,5.5%,5.5%,59.3%,61.8%,41.6%,53.6%,38.5%,46.0%,0.83
