Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Baja R32,L vs Ene,35% (6/17),100% (6/6),1/5,40% (6/15),17% (1/6),2/4,0/1,1/1,0/0,1/1
2019 W25 Ystad R32,L vs Lemoine,11% (1/9),100% (1/1),1/4,63% (5/8),20% (1/5),1/1,0/0,1/1,0/0,0/0
2019 W15 Cairo SF,L vs Sherif,0% (0/8),- (0/0),0/4,75% (6/8),33% (2/6),0/0,0/0,2/2,0/0,1/1
2019 W15 Cairo QF,W vs Alhussein Abdel Aziz,70% (7/10),71% (5/7),0/2,30% (3/10),33% (1/3),4/5,2/2,2/2,1/1,0/0
2019 W15 Cairo R16,W vs Chilakalapudi,67% (6/9),83% (5/6),0/1,13% (1/8),0% (0/1),3/4,1/1,0/0,0/0,0/0
2019 W15 Cairo R32,W vs Dourado,100% (6/6),100% (6/6),0/0,17% (1/6),100% (1/1),6/6,2/2,0/0,1/1,0/0
2019 W15 Cairo QF,W vs Alhussein Abdel Aziz,67% (8/12),88% (7/8),1/3,45% (5/11),20% (1/5),4/6,1/1,0/1,0/0,0/0
2019 W15 Cairo R16,W vs Vasic,50% (5/10),100% (5/5),2/2,50% (5/10),60% (3/5),5/5,2/2,1/1,1/1,0/0
2019 W15 Cairo QF,W vs Matusova,54% (7/13),86% (6/7),2/3,25% (3/12),0% (0/3),4/5,1/2,0/0,0/1,0/0
2019 W15 Cairo R16,W vs Koller,86% (6/7),83% (5/6),0/0,29% (2/7),100% (2/2),5/5,2/2,0/0,1/1,0/0
2019 W15 Cairo R32,W vs Novac,71% (5/7),100% (5/5),1/1,38% (3/8),67% (2/3),3/4,1/1,0/0,1/1,0/0
2019 W15 Sharm El Sheikh R32,L vs Kajuru,36% (4/11),50% (2/4),1/4,40% (4/10),0% (0/4),2/2,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh SF,L vs Orpana,0% (0/7),- (0/0),0/4,83% (5/6),0% (0/5),0/0,0/0,0/1,0/0,0/0
2019 W15 Sharm El Sheikh QF,W vs Samir,50% (8/16),88% (7/8),3/6,50% (7/14),14% (1/7),3/5,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh R16,W vs Szymczuch,67% (6/9),83% (5/6),2/2,44% (4/9),50% (2/4),4/5,2/2,0/0,1/1,0/0
2019 W15 Sharm El Sheikh R16,L vs Arshinkova,50% (5/10),100% (5/5),4/6,78% (7/9),0% (0/7),1/5,0/0,0/1,0/0,0/0
2019 W15 Sharm El Sheikh R32,W vs Vanhoutte,64% (7/11),86% (6/7),2/4,64% (7/11),43% (3/7),2/4,0/1,0/0,0/0,0/0
2019 Fed Cup RR,W vs Glushko,71% (5/7),100% (5/5),0/1,38% (3/8),67% (2/3),4/4,1/1,0/0,1/1,0/0
2019 Fed Cup RR,W vs Simic,38% (3/8),100% (3/3),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2019 W15 Sharm El Sheikh R16,L vs Orpana,38% (3/8),33% (1/3),0/5,71% (5/7),0% (0/5),0/1,0/0,0/0,0/0,0/0
2019 (23 matches),,52.3%,86.2%,35.5%,44.3%,30.9%,75.9%,87.0%,75.0%,90.0%,100.0%
2018 (1 matches),,60.0%,66.7%,50.0%,66.7%,0.0%,50.0%,-,-,-,-
2017 (35 matches),,57.2%,81.3%,36.1%,48.1%,17.5%,70.7%,65.1%,53.1%,65.0%,37.5%
2016 (12 matches),,47.8%,80.0%,26.2%,50.0%,14.3%,64.1%,85.7%,62.5%,66.7%,77.8%
2015 (16 matches),,58.5%,87.1%,46.2%,48.4%,19.5%,66.7%,61.5%,57.1%,83.3%,44.4%
Career (121 matches),,55.0%,82.8%,36.4%,47.1%,20.7%,69.4%,71.9%,61.1%,75.0%,56.1%
