Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,8,3,5,37.5%,7-10,41.2%,72-88,45.0%,0-0,-,0,,,,,,,,,,,,
2023,3,1,2,33.3%,4-5,44.4%,47-47,50.0%,2-0,100.0%,0,,,,,,,,,,,,R32 (2x)
2022,20,7,13,35.0%,17-27,38.6%,165-207,44.4%,1-0,100.0%,0,,,,,,,,,,,,F (W15 Cairo)
2021,22,11,11,50.0%,27-26,50.9%,242-241,50.1%,2-2,50.0%,0,,,,,,,,,,,,F (W15 Heraklion)
2020,4,2,2,50.0%,4-5,44.4%,41-43,48.8%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
2019,51,29,22,56.9%,60-50,54.5%,503-462,52.1%,5-3,62.5%,0,,,,,,,,,,,,F (2x)
2018,32,16,16,50.0%,33-39,45.8%,306-328,48.3%,3-3,50.0%,0,,,,,,,,,,,,F (Savitaipale $15K)
2017,46,29,17,63.0%,62-38,62.0%,475-393,54.7%,4-3,57.1%,0,,,,,,,,,,,,F (2x)
2016,25,16,9,64.0%,33-19,63.5%,254-211,54.6%,3-2,60.0%,0,,,,,,,,,,,,W (Sharm El Sheikh $10K)
2015,51,35,16,68.6%,71-38,65.1%,555-425,56.6%,6-3,66.7%,0,,,,,,,,,,,,W (2x)
2014,21,10,11,47.6%,22-28,44.0%,202-233,46.4%,0-1,0.0%,0,,,,,,,,,,,,SF (Middelburg 25K)
2013,67,51,16,76.1%,105-35,75.0%,755-457,62.3%,8-3,72.7%,0,,,,,,,,,,,,W (5x)
2012,37,24,13,64.9%,52-29,64.2%,398-303,56.8%,4-1,80.0%,0,,,,,,,,,,,,W (2x)
2011,33,15,18,45.5%,34-40,45.9%,312-326,48.9%,1-1,50.0%,0,,,,,,,,,,,,SF (Ystad 25K)
2010,46,28,18,60.9%,59-40,59.6%,485-426,53.2%,6-3,66.7%,0,,,,,,,,,,,,W (2x)
2009,55,28,27,50.9%,62-61,50.4%,549-582,48.5%,6-4,60.0%,0,,,,,,,,,,,,F (2x)
2008,30,13,17,43.3%,32-39,45.1%,315-360,46.7%,6-1,85.7%,0,,,,,,,,,,,,SF (Moscow 75K)
2007,33,21,12,63.6%,44-29,60.3%,366-291,55.7%,3-1,75.0%,0,,,,,,,,,,,,W (Lenzerheide 10K)
2006,9,6,3,66.7%,14-8,63.6%,115-88,56.7%,0-1,0.0%,0,,,,,,,,,,,,W (Bals 10K)
2005,6,3,3,50.0%,7-6,53.8%,54-55,49.5%,0-0,-,0,,,,,,,,,,,,QF (Puerto Ordaz 10K)
Career,599,348,251,58.1%,749-572,56.7%,6211-5566,52.7%,60-33,64.5%,0,,,,,,,,,,,,
