Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1998 Wimbledon F,L vs Novotna,43.8%,62.5%,29.7%,68.3%,15.0%,22.2%,0.0%,14.3%,0.0%,0.0%,-,88,18
1998 Wimbledon SF,W vs Zvereva,36.8%,51.4%,37.1%,63.6%,17.0%,20.8%,0.0%,17.5%,29.6%,1.3%,66.7%,34,31
1997 Zurich F,L vs Davenport,55.1%,71.1%,30.8%,68.8%,15.8%,23.1%,0.0%,7.7%,50.0%,0.0%,-,82,73
Career (3 matches),,44.3%,61.9%,32.8%,66.5%,16.2%,21.7%,0.0%,14.6%,27.8%,0.7%,66.7%,61,41
