Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1998 Wimbledon F,L vs Novotna,54.7%,42.9%,6.3%,2/2,1.52,68.2%,78.8%,46.2%,6.1%,1.24,92.0%,75.0%,33.3%,16.7%,1.88,36.8%
1998 Wimbledon SF,W vs Zvereva,71.8%,48.2%,6.4%,4/1,1.85,13.9%,63.0%,41.4%,10.9%,1.58,6.9%,90.0%,55.6%,0.0%,2.03,18.6%
1997 Zurich F,L vs Davenport,52.7%,41.0%,6.8%,1/4,2.19,1.9%,49.1%,37.0%,5.5%,1.93,3.3%,66.7%,50.0%,11.1%,2.53,0.0%
Career (3 matches),,60.2%,44.6%,6.5%,50.0%,1.87,24.3%,61.2%,41.5%,7.5%,1.60,31.0%,80.0%,50.0%,6.7%,2.14,17.6%
