Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2001,55,34,21,61.8%,77-57,57.5%,669-616,52.1%,14-4,77.8%,0,,,,,,,,,,,,W (Birmingham)
2000,62,36,26,58.1%,82-64,56.2%,704-654,51.8%,9-3,75.0%,0,,,,,,,,,,,,W (Paris)
1999,62,37,25,59.7%,80-56,58.8%,645-576,52.8%,5-7,41.7%,0,,,,,,,,,,,,W (2x)
1998,66,42,24,63.6%,83-58,58.9%,677-569,54.3%,7-7,50.0%,0,,,,,,,,,,,,F (2x)
1997,63,42,21,66.7%,80-52,60.6%,659-586,52.9%,12-7,63.2%,0,,,,,,,,,,,,W (Birmingham)
1996,54,30,24,55.6%,63-53,54.3%,555-484,53.4%,7-2,77.8%,0,,,,,,,,,,,,F (Birmingham)
1995,46,27,19,58.7%,57-42,57.6%,471-431,52.2%,3-4,42.9%,0,,,,,,,,,,,,W (Eastbourne)
1994,50,29,21,58.0%,61-45,57.5%,527-458,53.5%,5-6,45.5%,0,,,,,,,,,,,,SF (3x)
1993,63,44,19,69.8%,85-48,63.9%,653-533,55.1%,7-6,53.8%,0,,,,,,,,,,,,W (Quebec City)
1992,62,41,21,66.1%,82-49,62.6%,636-520,55.0%,8-5,61.5%,0,,,,,,,,,,,,F (2x)
1991,59,38,21,64.4%,74-44,62.7%,583-481,54.8%,8-8,50.0%,0,,,,,,,,,,,,F (Zurich)
1990,69,48,21,69.6%,96-51,65.3%,727-563,56.4%,4-9,30.8%,0,,,,,,,,,,,,W (Bayonne)
1989,51,31,20,60.8%,57-45,55.9%,475-407,53.9%,9-5,64.3%,0,,,,,,,,,,,,SF (2x)
1988,51,31,20,60.8%,63-48,56.8%,520-450,53.6%,6-4,60.0%,0,,,,,,,,,,,,F (2x)
1987,53,32,21,60.4%,64-54,54.2%,524-515,50.4%,5-2,71.4%,0,,,,,,,,,,,,SF (3x)
1986,30,12,18,40.0%,29-36,44.6%,296-304,49.3%,3-5,37.5%,0,,,,,,,,,,,,QF (Hilversum)
1985,8,5,3,62.5%,11-10,52.4%,102-96,51.5%,1-2,33.3%,0,,,,,,,,,,,,R16 (Zurich)
1984,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R128 (Roland Garros)
Career,905,559,346,61.8%,1144-814,58.4%,9426-8255,53.3%,113-86,56.8%,0,,,,,,,,,,,,
