Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,14,6,8,42.9%,14-19,42.4%,155-165,48.4%,4-3,57.1%,13,80.0%,16.6%,7.7%,5.2%,62.0%,74.6%,48.2%,64.6%,32.3%,48.5%,0.91
Clay,6,0,6,0.0%,3-12,20.0%,60-85,41.4%,1-1,50.0%,6,67.6%,15.3%,6.6%,8.1%,61.2%,65.4%,45.4%,57.6%,33.1%,45.7%,0.78
Grand Slams,1,0,1,0.0%,0-3,0.0%,11-18,37.9%,0-0,-,1,78.6%,0.0%,9.8%,8.7%,58.7%,75.9%,39.5%,60.9%,22.0%,42.5%,0.56
Masters,12,6,6,50.0%,13-16,44.8%,140-156,47.3%,4-3,57.1%,12,76.4%,17.9%,7.7%,6.7%,61.8%,72.1%,47.1%,62.5%,34.5%,48.6%,0.92
Other Tours,3,0,3,0.0%,2-6,25.0%,35-41,46.1%,0-1,0.0%,3,78.4%,15.8%,4.8%,5.2%,61.1%,66.9%,54.1%,61.9%,33.2%,47.7%,0.87
Best of 5,4,0,4,0.0%,1-8,11.1%,30-41,42.3%,0-0,-,4,73.3%,10.9%,8.4%,5.1%,62.2%,74.5%,42.0%,62.2%,25.5%,44.3%,0.67
Best of 3,16,6,10,37.5%,16-23,41.0%,185-209,47.0%,5-4,55.6%,15,76.8%,17.5%,7.1%,6.4%,61.6%,71.0%,48.6%,62.4%,34.2%,48.4%,0.91
Quarter-finals,1,0,1,0.0%,0-2,0.0%,11-14,44.0%,0-1,0.0%,1,91.7%,0.0%,6.6%,3.3%,61.5%,69.6%,57.1%,64.8%,24.7%,47.0%,0.70
vs Righties,16,6,10,37.5%,16-23,41.0%,180-203,47.0%,4-4,50.0%,15,76.2%,17.0%,7.0%,5.8%,61.4%,71.4%,47.7%,62.3%,33.5%,48.0%,0.89
vs Lefties,3,0,3,0.0%,1-6,14.3%,29-39,42.6%,1-0,100.0%,3,75.7%,13.2%,9.6%,9.2%,63.6%,73.1%,44.6%,62.7%,30.6%,46.5%,0.82
