Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,6,4,2,66.7%,0,0,0,-,2025,2026,R128,6,1.01,5.8%,7.8%,62.6%,73.7%,44.6%,62.8%,37.6%,65.0%,50.0%
Roland Garros,1,Clay,2,1,1,50.0%,2,2,0,100.0%,2025,2025,Q2,2,0.93,3.0%,8.5%,66.8%,66.9%,42.4%,58.8%,38.3%,52.9%,25.0%
Wimbledon,1,Grass,3,2,1,66.7%,1,1,0,100.0%,2025,2025,Q3,3,0.89,4.5%,5.5%,63.9%,70.4%,42.9%,60.5%,35.2%,64.3%,23.8%
US Open,1,Hard,2,1,1,50.0%,1,0,1,0.0%,2025,2025,Q2,2,1.14,7.1%,1.8%,64.6%,74.0%,45.0%,63.7%,41.4%,37.5%,37.5%
Davis Cup,1,,1,0,1,0.0%,1,1,0,100.0%,2025,2025,,0,,,,,,,,,,
Madrid Masters,3,Clay,3,0,3,0.0%,1,1,0,100.0%,2023,2025,R128,3,0.70,8.6%,11.4%,61.4%,63.7%,35.3%,52.7%,33.0%,44.4%,31.3%
Barcelona,3,Clay,3,0,3,0.0%,1,0,1,0.0%,2023,2025,R64,3,0.87,2.7%,5.7%,57.1%,61.1%,48.2%,55.6%,38.6%,56.3%,62.5%
