Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,68,22,46,32.4%,47-92,33.8%,529-712,42.6%,5-5,50.0%,2,-,-,0.0%,9.3%,60.9%,60.9%,32.2%,49.7%,36.2%,43.3%,0.72
Clay,69,20,49,29.0%,52-102,33.8%,612-780,44.0%,7-7,50.0%,3,-,-,2.7%,7.1%,63.4%,56.0%,38.8%,49.7%,47.6%,48.7%,0.95
Grass,19,4,15,21.1%,13-29,31.0%,155-217,41.7%,1-2,33.3%,2,-,-,0.0%,8.2%,67.8%,59.6%,36.2%,52.1%,39.6%,45.9%,0.83
Carpet,24,13,11,54.2%,27-25,51.9%,242-236,50.6%,2-1,66.7%,0,,,,,,,,,,,
Grand Slams,30,5,25,16.7%,15-51,22.7%,238-371,39.1%,3-2,60.0%,7,-,-,1.0%,8.1%,64.0%,58.6%,35.8%,50.4%,41.6%,46.1%,0.84
Premiers,19,7,12,36.8%,17-25,40.5%,154-210,42.3%,2-0,100.0%,0,,,,,,,,,,,
Internationals,34,9,25,26.5%,24-55,30.4%,300-404,42.6%,3-0,100.0%,0,,,,,,,,,,,
Finals,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,
Semi-finals,2,1,1,50.0%,2-2,50.0%,21-19,52.5%,0-0,-,0,,,,,,,,,,,
Quarter-finals,10,2,8,20.0%,5-14,26.3%,66-98,40.2%,0-1,0.0%,0,,,,,,,,,,,
vs Righties,149,45,104,30.2%,103-208,33.1%,1201-1584,43.1%,14-11,56.0%,6,-,-,1.0%,8.0%,64.4%,58.6%,35.4%,50.4%,41.9%,46.2%,0.84
vs Lefties,15,5,10,33.3%,14-24,36.8%,165-199,45.3%,0-2,0.0%,1,-,-,1.5%,9.0%,61.2%,58.5%,38.5%,50.7%,39.6%,45.8%,0.80
vs Top 10,12,2,10,16.7%,3-20,13.0%,75-132,36.2%,0-2,0.0%,1,-,-,0.0%,6.5%,71.0%,59.1%,40.7%,53.8%,42.0%,48.1%,0.91
