Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-Jan-2005,Belfort 25K,Hard,F,148,269,(2) Kleinova d. (Q) Tsvetana Pironkova [BUL],6-4 6-3,,,,,,,,
07-Oct-2002,Cardiff 25K,Hard,F,140,212,Stephanie Cohen Aloro [FRA] d. (2) Kleinova,6-1 6-1,,,,,,,,
16-Sep-2002,Biella 50K,Clay,F,123,113,(5) Flavia Pennetta [ITA] d. Kleinova,6-3 6-2,,,,,,,,
22-Jul-2002,Cesky Krumlov 25K,Clay,F,127,147,(2) Libuse Prusova [CZE] d. (1) Kleinova,3-6 6-4 6-3,,,,,,,,
13-Dec-1999,Pruhonice 25K,Hard,F,65,624,(2) Kleinova d. (WC) Adriana Jerabek [GER],6-2 6-3,,,,,,,,
15-Feb-1999,Redbridge 25K,Hard,F,148,171,(5) Kleinova d. Louise Latimer [GBR],6-2 6-1,,,,,,,,
12-Sep-1995,Nagoya,Carpet,F,196,129,Linda Wild [USA] d. Kleinova,6-4 6-2,,,,,,,,
20-Feb-1995,ITF Newcastle,Carpet,F,348,340,Olga Ivanova [RUS] d. Kleinova,6-1 6-1,,,,,,,,
30-Jan-1995,ITF Rungsted,Carpet,F,394,353,(7) Kleinova d. (1) Karin Ptaszek [DEN],6-2 6-7 6-1,,,,,,,,
16-Jan-1995,ITF Turku,Hard,F,473,,(7) Kleinova d. Sofia Finer [SWE],6-4 7-6(4),,,,,,,,
