Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Hard,21,9,12,42.9%,2,1,1,50.0%,1996,2006,R32,1,0.85,0.0%,8.1%,55.6%,63.6%,34.1%,50.5%,41.9%,65.0%,62.5%
Roland Garros,10,Clay,18,8,10,44.4%,2,2,0,100.0%,1996,2005,R64,3,0.95,2.7%,7.1%,63.4%,56.0%,38.8%,49.7%,47.6%,54.5%,57.1%
Wimbledon,9,Grass,10,1,9,10.0%,2,0,2,0.0%,1997,2005,R64,2,0.83,0.0%,8.2%,67.8%,59.6%,36.2%,52.1%,39.6%,54.5%,50.0%
US Open,10,Hard,13,3,10,23.1%,2,2,0,100.0%,1996,2005,R64,1,0.47,0.0%,11.5%,71.2%,56.8%,26.7%,48.1%,24.4%,20.0%,0.0%
Fed Cup,2,,2,0,2,0.0%,2,0,2,0.0%,1997,2002,,0,,,,,,,,,,
Zurich,8,Hard,19,11,8,57.9%,5,2,3,40.0%,1996,2006,QF,0,,,,,,,,,,
Linz,8,Hard,17,9,8,52.9%,1,0,1,0.0%,1996,2006,R16,0,,,,,,,,,,
Berlin,8,Clay,14,6,8,42.9%,1,1,0,100.0%,1997,2005,R32,0,,,,,,,,,,
Leipzig,7,Carpet,24,17,7,70.8%,5,3,2,60.0%,1997,2003,QF,0,,,,,,,,,,
Paris,7,Carpet,18,10,8,55.6%,4,1,3,25.0%,1998,2005,R16,0,,,,,,,,,,
Pattaya,7,Hard,16,8,8,50.0%,1,1,0,100.0%,1997,2003,QF,0,,,,,,,,,,
