Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Wimbledon R128,L vs Yastremska,10,26,0.4,8.3%,21.5%,8,18,0.4,7.9%,17.8%,6.9%,1.0%,0.9,17.4%,19.8%
2018 US Open R64,L vs Williams,29,41,0.7,18.6%,26.3%,23,35,0.7,16.8%,25.5%,10.2%,6.6%,0.4,8.3%,19.2%
2018 Wimbledon QF,L vs Williams,20,14,1.4,13.2%,9.3%,14,8,1.8,10.6%,6.1%,7.6%,0.8%,2.7,15.9%,6.0%
2018 Wimbledon R16,W vs Makarova,21,23,0.9,16.3%,17.8%,16,16,1.0,15.1%,15.1%,10.4%,2.8%,0.8,9.3%,12.4%
2018 Wimbledon R32,W vs Siniakova,45,44,1.0,20.4%,19.9%,37,32,1.2,19.9%,17.2%,10.8%,9.1%,1.2,10.9%,9.0%
2018 Wimbledon R64,W vs Brengle,40,30,1.3,30.8%,23.1%,37,25,1.5,30.8%,20.8%,20.8%,7.5%,0.5,2.3%,4.6%
2018 Wimbledon R128,W vs Sevastova,38,52,0.7,20.4%,28.0%,35,38,0.9,21.9%,23.8%,13.8%,8.1%,0.4,6.5%,16.7%
2017 Wimbledon R32,L vs Ostapenko,15,12,1.3,11.3%,9.0%,8,7,1.1,7.1%,6.3%,4.5%,2.7%,1.7,18.0%,10.5%
2017 Wimbledon R64,W vs Keys,24,26,0.9,12.4%,13.4%,22,16,1.4,12.5%,9.1%,8.0%,3.4%,0.7,9.8%,13.4%
2017 Wimbledon R128,W vs Cornet,46,47,1.0,21.9%,22.4%,44,38,1.2,22.7%,19.6%,15.5%,7.2%,0.7,8.6%,12.9%
2017 Roland Garros R128,L vs Dodin,13,27,0.5,11.8%,24.5%,11,21,0.5,12.8%,24.4%,5.8%,5.8%,1.0,18.2%,18.2%
2017 Australian Open R128,L vs Bacsinszky,52,69,0.8,23.3%,30.9%,49,58,0.8,24.5%,29.0%,16.0%,8.0%,0.6,6.7%,10.8%
2016 US Open R128,L vs Stosur,34,45,0.8,15.3%,20.3%,29,31,0.9,15.5%,16.6%,10.2%,4.8%,0.8,11.7%,14.4%
2016 Wimbledon R128,L vs Muguruza,29,42,0.7,13.5%,19.5%,28,34,0.8,14.5%,17.6%,7.8%,6.2%,1.0,14.0%,14.0%
2016 Roland Garros R128,W vs Lim,40,31,1.3,34.5%,26.7%,39,29,1.3,34.5%,25.7%,17.7%,16.8%,0.3,2.6%,7.8%
2016 Australian Open R128,L vs Williams,17,32,0.5,12.3%,23.2%,10,20,0.5,9.3%,18.5%,2.8%,6.5%,0.9,13.8%,15.9%
2015 US Open R64,L vs Lisicki,9,29,0.3,8.7%,27.9%,8,19,0.4,10.7%,25.3%,8.0%,2.7%,1.2,22.1%,19.2%
2015 Wimbledon R32,L vs Wozniacki,19,30,0.6,17.9%,28.3%,19,21,0.9,20.7%,22.8%,6.5%,14.1%,4.0,11.3%,2.8%
2015 Wimbledon R64,W vs Arruabarrena,18,18,1.0,14.4%,14.4%,15,10,1.5,14.0%,9.3%,9.3%,3.7%,0.5,7.2%,14.4%
2015 Wimbledon R128,W vs Pereira,29,38,0.8,18.7%,24.5%,28,27,1.0,20.6%,19.9%,11.0%,7.4%,0.7,7.1%,9.7%
Career (37 matches),,1048,1315,0.8,18.2%,22.8%,943,997,0.9,18.7%,19.7%,9.0%,5.0%,0.8,9.8%,12.3%
