Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,12,Hard,25,13,12,52.0%,3,2,1,66.7%,2013,2024,R32,25,1.05,4.5%,10.3%,54.4%,67.6%,46.7%,58.1%,43.8%,60.2%,50.3%
Roland Garros,11,Clay,23,12,11,52.2%,3,1,2,33.3%,2012,2023,R16,23,1.02,3.0%,9.0%,57.2%,64.8%,43.4%,55.6%,45.3%,60.3%,44.6%
Wimbledon,12,Grass,33,21,12,63.6%,10,8,2,80.0%,2011,2023,QF,27,0.99,3.5%,10.5%,54.6%,67.6%,46.3%,57.9%,41.7%,58.7%,40.7%
US Open,14,Hard,25,11,14,44.0%,4,2,2,50.0%,2010,2023,R16,23,0.99,2.8%,8.5%,56.7%,62.4%,47.4%,55.9%,43.6%,52.4%,41.9%
Olympics,1,,4,3,1,75.0%,0,0,0,-,2021,2021,QF,0,,,,,,,,,,
Fed Cup,5,,12,5,7,41.7%,3,1,2,33.3%,2014,2020,,7,1.02,5.7%,9.2%,52.2%,70.9%,45.2%,58.6%,42.0%,51.7%,49.1%
Miami,9,Hard,12,3,9,25.0%,4,2,2,50.0%,2013,2024,R32,12,0.87,4.3%,11.7%,58.1%,63.5%,43.7%,55.2%,38.8%,48.0%,42.1%
Indian Wells,7,Hard,15,8,7,53.3%,4,1,3,25.0%,2014,2024,R16,15,1.05,4.5%,11.2%,53.2%,65.9%,45.7%,56.5%,45.6%,56.9%,52.4%
Linz,8,Hard,23,16,7,69.6%,5,4,1,80.0%,2013,2024,W,21,1.17,5.2%,6.7%,58.0%,70.5%,50.8%,62.2%,44.1%,57.6%,53.8%
Brisbane,3,Hard,4,1,3,25.0%,0,0,0,-,2012,2024,R32,4,0.84,5.0%,5.3%,55.1%,61.7%,46.3%,54.8%,37.9%,52.6%,32.3%
Cincinnati,10,Hard,19,8,11,42.1%,4,3,1,75.0%,2012,2023,R16,19,0.99,3.7%,9.8%,55.9%,63.2%,46.8%,56.0%,43.7%,53.1%,47.5%
Montreal,4,Hard,15,12,3,80.0%,4,3,1,75.0%,2014,2023,W,11,1.24,4.2%,9.8%,56.8%,68.8%,52.2%,61.6%,47.7%,62.2%,51.6%
