Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 New York R32,W vs Gasparyan,1.27,1.87,38.5,2.0,-,66.7%,-,65.2%,42.9%,58.3%
2019 Cincinnati R64,L vs Sakkari,0.82,0.59,40.3,2.2,-,38.5%,-,36.0%,37.5%,55.0%
2019 Washington F,L vs Pegula,0.94,0.46,35.4,2.0,-,48.0%,-,45.5%,16.0%,38.1%
2019 Washington SF,W vs Mcnally,0.99,1.35,43.5,4.0,-,67.7%,-,73.3%,52.9%,27.3%
2019 Washington QF,W vs Diyas,1.19,1.72,36.5,2.0,-,69.2%,-,57.1%,44.1%,61.3%
2019 Wimbledon R128,L vs Yastremska,0.95,0.74,50.9,2.7,-,39.4%,-,44.8%,54.8%,35.7%
2019 Miami R64,L vs Maria,0.85,0.68,52.6,2.2,0.0%,55.6%,0.0%,65.2%,21.2%,44.8%
2019 Doha R32,L vs Bertens,0.86,0.89,71.6,32.7,4.0%,54.0%,2.2%,52.2%,44.2%,52.6%
2019 Fed Cup RR,L vs Golubic,0.83,0.82,50.9,3.3,0.0%,59.2%,2.2%,48.9%,38.9%,50.9%
2019 Fed Cup RR,L vs Bencic,0.90,0.57,43.3,2.2,0.0%,54.8%,3.2%,51.6%,25.9%,34.8%
2019 Australian Open R32,L vs Pliskova,0.97,0.77,60.8,2.4,3.4%,62.1%,1.9%,49.1%,42.5%,26.5%
2019 Australian Open R128,W vs Jakupovic,1.11,2.35,32.1,2.1,15.4%,69.2%,8.0%,76.0%,60.0%,56.3%
2019 Sydney R16,L vs Kerber,0.96,0.77,58.0,2.8,9.1%,54.5%,0.0%,46.4%,42.5%,36.8%
2018 Linz F,W vs Alexandrova,0.94,2.28,41.3,2.1,13.6%,86.4%,5.0%,70.0%,48.1%,55.6%
2018 Linz SF,W vs Van Uytvanck,1.08,1.21,61.4,2.0,6.4%,72.3%,4.7%,53.5%,36.4%,45.5%
2018 Linz QF,W vs Gasparyan,1.01,1.26,62.5,2.8,7.3%,63.4%,0.0%,62.2%,47.6%,45.7%
2018 Linz R16,W vs Teichmann,1.11,1.61,47.6,3.0,6.5%,64.5%,8.3%,79.2%,42.9%,41.9%
2018 Linz R32,W vs Parmentier,1.02,1.39,57.4,2.8,8.8%,64.7%,0.0%,65.6%,52.9%,41.4%
2018 Wuhan R64,L vs Krunic,0.88,0.78,52.8,2.4,1.9%,67.3%,2.1%,44.7%,30.6%,47.5%
2018 Tokyo SF,L vs Osaka,1.01,0.41,41.7,2.2,9.1%,54.5%,6.5%,51.6%,17.4%,21.1%
2019 (13 matches),,0.95,0.90,49.7,2.6,4.0%,57.0%,2.4%,53.9%,40.4%,44.1%
2018 (53 matches),,1.03,1.12,54.5,2.7,5.7%,60.7%,3.2%,56.3%,45.0%,44.5%
2017 (37 matches),,1.01,1.07,58.7,2.8,4.4%,58.7%,2.9%,57.5%,44.0%,44.6%
2016 (44 matches),,0.98,0.99,56.7,2.5,4.3%,57.5%,1.6%,55.7%,43.4%,43.9%
2015 (26 matches),,1.01,1.03,63.7,3.0,3.4%,59.4%,2.9%,56.1%,41.8%,44.0%
Career (251 matches),,1.01,1.04,57.6,2.7,4.6%,58.9%,2.7%,55.8%,43.9%,43.8%
