Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2019 Prostejov CH R32,W vs Maamoun,0.0%,-,2.8%,66.7%,13.2%,9.5%,15.4%,4.0%,20.0%,0.6%,0.0%,-60,-37
2019 New York QF,L vs Opelka,0.0%,-,6.2%,57.1%,12.0%,13.0%,0.0%,3.3%,100.0%,0.0%,-,-111,-57
2019 Sydney Q1,W vs Bedene,1.0%,100.0%,7.8%,75.0%,12.7%,15.7%,18.2%,8.8%,63.6%,1.0%,0.0%,-69,-83
2018 Lyon QF,L vs Thiem,1.7%,100.0%,12.2%,76.7%,14.1%,16.1%,4.8%,16.4%,40.0%,4.7%,37.5%,-16,-4
2015 Valencia QF,L vs Johnson,1.6%,100.0%,18.9%,64.0%,15.6%,28.6%,0.0%,17.2%,42.9%,0.5%,0.0%,-46,-49
2015 Metz QF,L vs Klizan,0.0%,-,6.9%,57.1%,11.8%,23.5%,8.3%,8.5%,26.7%,0.3%,0.0%,-94,-50
2015 Rome R64,W vs Cilic,0.0%,-,3.2%,80.0%,11.9%,17.4%,20.0%,8.1%,50.0%,1.3%,66.7%,-96,-38
2015 Madrid R64,L vs Verdasco,0.0%,-,5.2%,87.5%,12.0%,21.1%,20.8%,3.4%,4.5%,0.7%,0.0%,-131,-100
2015 Bucharest F,W vs Vesely,0.0%,-,8.5%,78.6%,13.0%,17.6%,7.0%,7.3%,9.1%,0.8%,0.0%,-97,-92
2015 Bucharest QF,W vs Rosol,0.0%,-,4.8%,62.5%,17.4%,15.9%,36.4%,7.3%,35.3%,1.2%,75.0%,-95,-58
2015 Zagreb F,W vs Seppi,0.0%,-,7.8%,50.0%,10.0%,0.0%,0.0%,3.4%,0.0%,1.1%,66.7%,-109,-69
2015 Zagreb SF,W vs Baghdatis,0.0%,-,17.4%,91.3%,8.1%,17.9%,0.0%,5.8%,11.1%,0.9%,0.0%,-87,-79
2014 Roland Garros R64,W vs Mannarino,0.0%,-,5.2%,66.7%,10.0%,11.6%,6.8%,4.3%,11.1%,0.2%,0.0%,-61,-49
2012 Indian Wells R32,L vs Harrison,0.0%,-,19.0%,59.3%,6.4%,6.2%,4.8%,2.4%,25.0%,0.6%,50.0%,-42,-59
Career (14 matches),,0.4%,100.0%,8.9%,70.3%,11.5%,15.7%,10.3%,6.8%,26.7%,1.0%,32.6%,-78,-59
