Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,14,5,9,35.7%,12-24,33.3%,154-197,43.9%,3-1,75.0%,14,74.6%,12.6%,5.8%,3.7%,59.9%,68.6%,52.5%,62.1%,31.4%,47.5%,0.83,QF (New York)
2018,41,17,24,41.5%,45-58,43.7%,504-539,48.3%,15-13,53.6%,41,76.3%,20.3%,4.2%,5.5%,60.4%,71.2%,49.1%,62.4%,36.7%,49.3%,0.98,QF (4x)
2017,20,5,15,25.0%,16-31,34.0%,211-251,45.7%,1-7,12.5%,20,72.9%,19.6%,4.1%,5.7%,54.5%,69.1%,48.0%,59.5%,35.7%,47.8%,0.88,R16 (3x)
2016,53,22,31,41.5%,57-73,43.8%,623-673,48.1%,18-9,66.7%,53,76.4%,19.3%,5.0%,4.9%,56.5%,70.8%,49.5%,61.5%,36.4%,49.0%,0.95,SF (Bucharest)
2015,57,32,25,56.1%,80-64,55.6%,739-682,52.0%,12-15,44.4%,56,78.4%,26.3%,6.1%,4.7%,54.5%,73.3%,49.7%,62.6%,39.0%,50.7%,1.04,W (2x)
2014,49,24,25,49.0%,65-70,48.1%,645-663,49.3%,7-13,35.0%,49,73.5%,25.9%,4.2%,4.5%,57.4%,69.5%,47.9%,60.3%,39.4%,49.8%,0.99,W (Casablanca)
2013,43,21,22,48.8%,48-60,44.4%,491-526,48.3%,7-7,50.0%,42,72.8%,24.9%,4.2%,6.0%,55.2%,70.0%,48.0%,60.1%,38.8%,49.4%,0.97,F (2x)
2012,46,20,26,43.5%,51-68,42.9%,541-592,47.7%,7-6,53.8%,46,72.9%,22.8%,4.6%,5.0%,57.6%,67.8%,49.2%,59.9%,37.5%,48.9%,0.94,SF (Stuttgart)
2011,49,20,29,40.8%,57-71,44.5%,598-655,47.7%,10-12,45.5%,49,72.4%,23.3%,4.6%,5.9%,56.4%,69.2%,49.5%,60.6%,37.6%,49.0%,0.96,SF (Zagreb)
2010,54,31,23,57.4%,71-65,52.2%,678-660,50.7%,14-11,56.0%,54,78.1%,23.1%,5.9%,4.4%,59.9%,71.0%,51.4%,63.2%,37.8%,50.5%,1.03,W (Bangkok)
2009,55,28,27,50.9%,65-68,48.9%,646-631,50.6%,8-13,38.1%,55,74.7%,26.8%,4.1%,6.4%,61.3%,69.3%,48.6%,61.3%,39.3%,50.2%,1.02,W (Kitzbuhel)
2008,41,20,21,48.8%,51-57,47.2%,504-543,48.1%,8-7,53.3%,40,72.0%,24.3%,2.9%,5.5%,59.6%,67.1%,47.6%,59.2%,38.3%,48.8%,0.94,SF (2x)
2007,38,15,23,39.5%,41-54,43.2%,436-492,47.0%,5-8,38.5%,38,71.9%,23.0%,4.2%,3.4%,62.6%,67.8%,46.4%,59.8%,37.7%,48.6%,0.94,QF (4x)
2006,35,15,20,42.9%,38-50,43.2%,417-451,48.0%,10-8,55.6%,35,72.0%,22.2%,5.2%,4.4%,61.1%,66.9%,47.4%,59.3%,38.1%,48.7%,0.94,SF (Delray Beach)
2005,45,19,26,42.2%,49-61,44.5%,507-529,48.9%,4-10,28.6%,45,72.3%,26.1%,3.5%,4.6%,64.4%,65.5%,48.4%,59.4%,39.2%,49.3%,0.97,SF (2x)
2004,12,5,7,41.7%,12-18,40.0%,140-147,48.8%,0-1,0.0%,12,72.2%,25.4%,3.1%,3.5%,61.7%,66.8%,47.7%,59.5%,38.7%,49.3%,0.96,SF (Umag)
2003,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,70.0%,10.0%,7.8%,1.3%,49.4%,68.4%,43.6%,55.8%,33.3%,46.0%,0.75,R32 (Valencia)
Career,653,299,354,45.8%,758-894,45.9%,7842-8243,48.8%,129-141,47.8%,650,74.3%,23.4%,4.6%,5.0%,58.7%,69.2%,48.8%,60.8%,38.0%,49.4%,0.97,
