Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Prostejov CH R32,W vs Maamoun,3.9,3.5,4.2,57.4%,52.6%,33.3%,77.8%,51.5%,21.7%,10.5,12.2,-5.0,-7.7
2019 New York QF,L vs Opelka,3.5,3.7,3.3,41.9%,48.0%,42.9%,71.4%,45.8%,57.7%,-1.0,-1.8,1.0,3.1
2019 Sydney Q1,W vs Bedene,3.8,4.4,3.1,47.4%,59.3%,52.9%,58.3%,47.6%,37.7%,14.0,10.0,2.0,2.1
2018 Lyon QF,L vs Thiem,3.7,4.3,3.2,48.0%,52.6%,50.0%,33.3%,52.0%,29.7%,11.5,6.9,5.0,4.3
2015 Valencia QF,L vs Johnson,4.0,4.4,3.5,48.7%,37.5%,69.2%,18.2%,56.1%,39.5%,12.5,13.0,0.5,1.1
2015 Metz QF,L vs Klizan,3.9,4.1,3.8,48.8%,45.2%,44.4%,76.5%,50.5%,25.5%,7.0,4.6,7.5,6.5
2015 Rome R64,W vs Cilic,3.6,3.7,3.5,51.0%,64.7%,36.4%,69.2%,53.7%,21.7%,10.5,9.4,5.0,6.3
2015 Madrid R64,L vs Verdasco,4.7,4.7,4.7,35.7%,48.3%,52.4%,57.9%,51.5%,21.7%,14.0,9.9,-2.5,-2.2
2015 Bucharest F,W vs Vesely,5.6,6.2,5.0,55.4%,50.0%,48.3%,46.4%,56.2%,33.7%,26.5,12.9,-6.5,-6.1
2015 Bucharest QF,W vs Rosol,4.6,4.8,4.5,53.7%,50.0%,50.0%,45.8%,48.9%,21.3%,19.5,13.3,-2.5,-2.0
2015 Zagreb F,W vs Seppi,5.0,5.0,4.9,54.9%,48.0%,50.0%,52.9%,44.9%,30.5%,-2.5,-2.1,2.0,1.9
2015 Zagreb SF,W vs Baghdatis,5.8,6.3,5.2,39.4%,72.7%,60.0%,62.1%,58.1%,40.0%,6.5,3.7,-0.5,-0.6
2014 Roland Garros R64,W vs Mannarino,4.8,4.6,5.1,52.9%,48.8%,63.2%,55.2%,49.4%,15.2%,11.5,5.0,0.5,0.2
2012 Indian Wells R32,L vs Harrison,5.4,6.2,4.5,41.3%,48.4%,66.7%,41.7%,70.4%,29.8%,1.0,0.5,-0.5,-0.8
Career (14 matches),,4.4,4.7,4.1,48.5%,51.5%,52.3%,53.5%,52.9%,28.8%,10.1,6.9,0.4,0.4
