Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2019 US Open R128,L vs Isner,101.2,110.9,6.5,113.1,105.3,128,98,89.3,6.8,94.9,90.3,102,72
2017 Roland Garros R32,L vs Raonic,106.2,114.8,6.5,,,120,96,88.8,12.4,,,100,63
2017 Roland Garros R128,W vs Muller,104.0,113.1,10.0,,,124,82,93.7,5.6,,,103,75
2016 Roland Garros R64,L vs Thiem,94.6,110.7,10.5,,,123,84,79.7,10.6,,,101,63
2016 Australian Open R32,L vs Nishikori,102.1,111.0,7.0,,,123,95,89.0,4.9,,,101,78
2016 Australian Open R64,W vs Brands,101.0,110.7,7.7,,,121,92,83.4,8.4,,,98,68
2015 US Open R32,L vs Berdych,102.2,113.4,7.9,,,124,86,90.0,4.4,,,99,81
2015 US Open R64,W vs Mahut,103.0,113.7,8.9,,,124,83,86.8,5.6,,,98,74
2015 Roland Garros R128,L vs Johnson,104.7,113.7,5.9,,,123,95,91.3,6.1,,,102,74
2015 Australian Open R16,L vs Wawrinka,102.6,111.4,5.5,,,120,95,88.6,5.3,,,98,77
2015 Australian Open R32,W vs Pospisil,101.0,114.4,5.5,,,123,101,90.3,5.1,,,102,82
2015 Australian Open R64,W vs Gonzalez,102.5,113.3,10.0,,,122,64,89.2,5.0,,,100,78
2014 US Open R64,L vs Querrey,100.2,111.7,3.7,,,118,102,85.0,4.3,,,95,75
2014 Roland Garros R16,L vs Monfils,96.5,109.8,5.3,,,118,97,82.6,7.0,,,93,70
2014 Roland Garros R32,W vs Young,103.7,112.2,5.8,,,121,99,89.2,5.8,,,117,79
2014 Roland Garros R64,W vs Mannarino,104.0,112.8,4.8,,,120,98,88.8,3.7,,,97,78
2014 Roland Garros R128,W vs Wawrinka,99.9,112.2,3.6,,,122,100,86.6,5.3,,,97,73
2014 Australian Open R128,W vs Haas,101.0,,,,,120,,,,,,,75
2013 US Open R128,L vs Del Potro,101.3,,,,,126,,,,,,,72
2013 Roland Garros R128,L vs Sock,107.7,,,,,119,,,,,,,87
Career (28 matches),,102.4,112.4,6.3,113.1,105.3,128,64,88.2,5.7,94.9,90.3,117,60
