Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Miami R32,W vs Munar,4.8,4.8,4.9,49.5%,51.0%,64.3%,42.9%,59.9%,6.4%,22.5,9.7,4.0,2.6
2025 Miami R128,W vs Marozsan,4.1,3.7,4.4,52.7%,50.0%,50.0%,64.3%,46.4%,11.0%,20.5,19.7,-3.5,-2.6
2025 Indian Wells R32,L vs Dimitrov,5.5,6.2,4.7,50.4%,50.0%,53.6%,46.7%,54.3%,12.1%,14.0,4.9,10.5,4.8
2025 Dubai R32,L vs Berrettini,3.8,4.1,3.5,44.6%,45.5%,27.3%,33.3%,49.7%,10.7%,0.5,0.7,-1.5,-2.1
2025 Australian Open R16,L vs Shelton,4.0,4.4,3.6,46.3%,54.9%,45.5%,45.5%,44.3%,9.8%,22.5,16.4,2.5,1.4
2025 Australian Open R32,W vs Fritz,4.9,4.7,5.0,52.5%,47.1%,65.2%,55.3%,50.5%,16.3%,21.5,9.3,3.0,1.4
2025 Australian Open R64,W vs Altmaier,4.7,4.3,5.1,51.8%,61.3%,57.7%,59.3%,51.2%,8.4%,16.5,8.7,5.0,2.9
2025 Australian Open R128,W vs Mpetshi Perricard,3.5,3.5,3.4,49.2%,54.4%,57.9%,59.1%,59.1%,6.4%,15.0,5.7,14.5,8.6
2025 Auckland F,W vs Bergs,4.3,5.1,3.6,55.9%,46.4%,66.7%,50.0%,48.2%,14.8%,11.0,13.4,1.0,1.0
2025 Auckland SF,W vs Basavareddy,4.6,4.6,4.5,51.2%,38.2%,50.0%,64.7%,42.5%,10.8%,5.5,6.3,-9.0,-6.5
2025 Auckland QF,W vs Diaz Acosta,4.6,4.3,4.9,63.6%,48.4%,46.7%,54.5%,42.4%,9.3%,2.0,2.5,6.5,5.7
2025 Auckland R16,W vs Struff,3.9,3.3,4.6,65.7%,47.8%,42.9%,36.4%,47.3%,17.2%,7.0,8.9,4.0,4.9
2025 Brisbane R16,L vs Djokovic,4.8,5.0,4.7,43.9%,44.4%,28.6%,33.3%,47.2%,8.0%,1.5,1.8,-5.0,-4.9
2024 Shanghai R16,L vs Alcaraz,3.8,3.8,3.7,51.9%,34.5%,33.3%,50.0%,48.7%,8.2%,2.5,3.7,1.0,1.1
2024 Beijing R32,L vs Medvedev,5.8,5.6,5.9,37.9%,45.8%,60.0%,34.6%,44.8%,23.1%,-7.0,-5.3,-4.5,-3.2
2024 US Open R128,W vs Schwartzman,5.1,4.1,6.0,64.2%,46.7%,57.1%,48.5%,48.4%,6.8%,11.0,4.4,7.0,2.7
2024 Cincinnati R32,W vs Alcaraz,3.1,3.0,3.3,51.4%,51.2%,45.5%,11.1%,53.5%,10.4%,-4.5,-3.8,-7.5,-6.8
2024 Cincinnati R64,W vs Popyrin,3.6,4.0,3.3,57.7%,59.3%,54.5%,33.3%,52.4%,4.9%,5.0,8.1,-0.5,-0.6
2024 Canada R64,L vs Kokkinakis,3.6,3.8,3.5,44.4%,57.7%,12.5%,44.4%,46.7%,7.9%,3.0,5.1,-1.5,-1.9
2024 Wimbledon R32,L vs Dimitrov,3.2,3.0,3.4,44.9%,34.6%,26.7%,14.3%,53.0%,9.6%,-15.5,-16.3,1.0,1.2
Career (150 matches),,4.5,4.2,4.7,51.1%,49.2%,47.6%,49.3%,50.1%,11.4%,6.1,4.4,0.5,0.4
