Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
21,Novak Djokovic [SRB],1,20,4.8%,11,2,9,18.2%,2004,2024,19,0.80,8.6%,6.0%,57.5%,68.7%,41.6%,57.2%,34.3%,51.5%,27.6%
18,Richard Gasquet [FRA],11,7,61.1%,7,6,1,85.7%,2004,2020,18,1.13,13.1%,4.7%,63.2%,75.8%,47.8%,65.5%,38.9%,60.6%,33.1%
17,Philipp Kohlschreiber [GER],15,2,88.2%,11,9,2,81.8%,2008,2021,14,1.15,9.8%,4.2%,61.0%,76.6%,49.3%,65.9%,39.2%,60.3%,39.8%
16,Rafael Nadal [ESP],2,14,12.5%,2,2,0,100.0%,2005,2018,16,0.70,9.2%,4.7%,64.7%,64.3%,39.9%,55.7%,31.2%,51.8%,27.5%
14,Roger Federer [SUI],4,10,28.6%,9,3,6,33.3%,2006,2019,13,0.80,7.8%,5.0%,58.7%,68.5%,47.5%,59.9%,32.2%,62.1%,31.1%
13,John Isner [USA],7,6,53.8%,14,6,8,42.9%,2007,2021,13,1.02,11.2%,5.2%,65.1%,76.7%,57.0%,69.9%,30.7%,73.9%,28.2%
10,Gilles Simon [FRA],3,7,30.0%,4,1,3,25.0%,2009,2020,10,1.00,8.1%,5.1%,65.0%,66.6%,40.2%,57.3%,42.5%,55.8%,42.1%
9,Jo Wilfried Tsonga [FRA],4,5,44.4%,3,2,1,66.7%,2003,2018,8,0.86,9.0%,3.3%,64.5%,71.4%,50.8%,64.1%,30.9%,57.5%,46.2%
9,Guillermo Garcia Lopez [ESP],6,3,66.7%,4,3,1,75.0%,2003,2018,8,1.12,7.0%,4.1%,65.6%,72.4%,53.6%,65.9%,38.1%,65.3%,37.9%
9,Radek Stepanek [CZE],6,3,66.7%,0,0,0,-,2005,2014,9,1.02,11.5%,3.3%,62.0%,70.7%,46.2%,61.4%,39.6%,45.9%,53.3%
8,Adrian Mannarino [FRA],6,2,75.0%,5,3,2,60.0%,2015,2024,8,1.14,10.3%,3.6%,64.4%,74.2%,56.9%,68.1%,36.4%,58.5%,42.9%
8,Ivo Karlovic [CRO],6,2,75.0%,11,7,4,63.6%,2007,2020,7,1.05,7.3%,4.0%,70.5%,78.6%,55.4%,71.7%,29.6%,60.0%,31.6%
8,Andreas Seppi [ITA],6,2,75.0%,2,2,0,100.0%,2007,2019,7,1.16,11.4%,4.3%,68.9%,74.5%,50.7%,67.1%,38.2%,53.6%,34.0%
8,Fabio Fognini [ITA],4,4,50.0%,2,1,1,50.0%,2008,2018,8,1.01,6.3%,4.1%,65.2%,62.7%,45.8%,56.8%,43.5%,59.1%,42.4%
8,Andy Roddick [USA],5,3,62.5%,4,2,2,50.0%,2005,2010,8,1.02,12.8%,3.6%,61.2%,74.6%,54.4%,66.8%,34.0%,70.8%,42.0%
