Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,6,2,4,33.3%,7-9,43.8%,80-90,47.1%,3-0,100.0%,6,78.3%,14.3%,10.2%,5.4%,61.7%,73.7%,47.3%,63.6%,34.8%,49.3%,0.95,R16 (Acapulco)
2025,32,17,15,53.1%,50-43,53.8%,488-462,51.4%,13-10,56.5%,31,82.7%,19.1%,10.3%,6.1%,59.5%,75.9%,49.2%,65.1%,35.8%,50.4%,1.02,W (Auckland)
2024,48,26,22,54.2%,67-59,53.2%,641-610,51.2%,14-9,60.9%,47,81.7%,20.0%,11.1%,4.9%,60.4%,74.1%,51.2%,65.1%,35.4%,50.3%,1.01,SF (2x)
2023,27,15,12,55.6%,39-28,58.2%,338-318,51.5%,4-3,57.1%,26,80.6%,22.9%,10.1%,6.1%,58.5%,75.5%,47.4%,63.9%,37.4%,50.5%,1.03,W (Stockholm)
2022,21,14,7,66.7%,35-15,70.0%,260-199,56.6%,7-0,100.0%,21,83.6%,27.8%,11.0%,5.1%,60.3%,75.1%,51.9%,65.9%,39.9%,52.5%,1.17,W (Adelaide 1)
2021,37,19,18,51.4%,52-45,53.6%,500-476,51.2%,7-9,43.8%,34,79.8%,23.4%,10.8%,5.7%,60.9%,73.9%,47.1%,63.4%,38.4%,50.7%,1.05,F (Sofia)
2020,23,16,7,69.6%,37-17,68.5%,287-232,55.3%,5-1,83.3%,23,82.0%,27.2%,8.7%,5.2%,67.8%,71.8%,47.3%,64.0%,39.9%,52.1%,1.11,W (2x)
2019,58,37,21,63.8%,92-58,61.3%,798-666,54.5%,14-15,48.3%,56,81.5%,26.8%,8.1%,4.7%,65.4%,71.4%,50.3%,64.1%,39.0%,51.7%,1.08,W (Rotterdam)
2018,50,30,20,60.0%,78-55,58.6%,678-623,52.1%,10-10,50.0%,48,80.5%,22.8%,9.4%,5.3%,66.3%,71.7%,49.6%,64.3%,36.9%,50.6%,1.03,W (Doha)
2017,34,20,14,58.8%,57-39,59.4%,503-442,53.2%,9-9,50.0%,34,80.7%,26.0%,10.4%,4.6%,62.4%,72.3%,50.4%,64.1%,38.8%,51.3%,1.08,F (Eastbourne)
2016,62,44,18,71.0%,108-44,71.1%,824-630,56.7%,13-9,59.1%,61,84.6%,28.7%,11.0%,3.7%,63.9%,74.7%,51.6%,66.4%,39.7%,52.9%,1.18,W (Washington)
2015,52,34,18,65.4%,87-50,63.5%,737-627,54.0%,19-10,65.5%,51,84.4%,22.3%,10.9%,3.7%,64.1%,73.6%,51.7%,65.7%,37.8%,51.8%,1.10,F (Marseille)
2014,46,32,14,69.6%,87-38,69.6%,674-545,55.3%,12-6,66.7%,42,82.0%,26.8%,10.4%,5.1%,64.1%,73.0%,50.2%,64.8%,39.6%,51.9%,1.13,W (Montpellier)
2013,57,35,22,61.4%,88-58,60.3%,766-673,53.2%,15-14,51.7%,57,81.0%,25.5%,10.0%,4.6%,66.2%,72.1%,49.5%,64.4%,38.6%,51.3%,1.08,F (3x)
2012,32,21,11,65.6%,49-30,62.0%,404-361,52.8%,3-3,50.0%,31,77.1%,29.0%,9.3%,5.4%,63.9%,71.2%,44.8%,61.6%,39.9%,50.7%,1.04,F (2x)
2011,55,38,17,69.1%,93-52,64.1%,774-677,53.3%,18-11,62.1%,53,81.2%,25.0%,9.2%,4.3%,63.5%,72.0%,51.6%,64.5%,39.4%,51.7%,1.11,W (Stockholm)
2010,66,46,20,69.7%,112-68,62.2%,948-842,53.0%,20-15,57.1%,61,82.7%,22.9%,11.2%,4.4%,62.8%,73.2%,51.1%,65.0%,37.8%,51.1%,1.08,W (Montpellier)
2009,62,42,20,67.7%,99-54,64.7%,814-686,54.3%,14-9,60.9%,60,84.4%,24.9%,12.1%,3.0%,62.3%,75.6%,50.2%,66.0%,38.0%,51.8%,1.12,W (Metz)
2008,47,30,17,63.8%,70-46,60.3%,593-534,52.6%,10-6,62.5%,47,79.6%,25.3%,10.1%,4.2%,60.8%,73.8%,49.6%,64.3%,38.5%,51.2%,1.08,F (Vienna)
2007,42,21,21,50.0%,59-51,53.6%,561-552,50.4%,13-11,54.2%,42,80.5%,19.6%,13.9%,4.6%,57.1%,75.0%,52.0%,65.1%,36.1%,50.3%,1.03,F (Poertschach)
2006,39,20,19,51.3%,51-49,51.0%,504-490,50.7%,9-11,45.0%,39,74.9%,26.9%,7.9%,5.0%,56.8%,69.8%,49.5%,61.0%,39.2%,50.1%,1.01,F (Doha)
2005,47,25,22,53.2%,61-58,51.3%,554-579,48.9%,11-4,73.3%,47,71.9%,25.4%,10.4%,4.2%,53.2%,72.7%,46.2%,60.2%,39.1%,49.5%,0.98,W (Sopot)
2004,5,3,2,60.0%,5-6,45.5%,50-59,45.9%,1-1,50.0%,5,69.8%,22.2%,11.3%,6.0%,50.1%,73.3%,41.6%,57.5%,39.0%,48.2%,0.92,QF (Metz)
Career,948,587,361,61.9%,1483-972,60.4%,12776-11373,52.9%,244-176,58.1%,922,80.9%,24.4%,10.4%,4.7%,62.0%,73.2%,49.8%,64.3%,38.2%,51.2%,1.07,
