Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Fernanda Brito [CHI],3,7,30.0%,2,1,1,50.0%,2012,2019,0,,,,,,,,,,
9,Carolina Alves [BRA],6,3,66.7%,1,1,0,100.0%,2014,2026,2,0.91,2.1%,2.9%,64.3%,52.2%,50.0%,51.4%,44.2%,60.0%,31.8%
6,Martina Capurro Taborda [ARG],3,3,50.0%,2,1,1,50.0%,2014,2025,4,0.97,0.6%,2.5%,67.5%,55.6%,46.6%,52.7%,46.0%,41.0%,41.7%
6,Stephanie Mariel Petit [ARG],2,4,33.3%,1,0,1,0.0%,2012,2018,0,,,,,,,,,,
5,Thaisa Grana Pedretti [BRA],2,3,40.0%,1,0,1,0.0%,2016,2025,1,0.76,1.4%,4.1%,61.6%,64.4%,42.9%,56.2%,33.3%,57.1%,25.0%
5,Ana Sofia Sanchez [MEX],2,3,40.0%,1,0,1,0.0%,2012,2025,1,0.83,0.0%,4.0%,66.7%,54.0%,24.0%,44.0%,46.4%,47.1%,55.6%
5,Nathaly Kurata [BRA],3,2,60.0%,1,0,1,0.0%,2012,2018,0,,,,,,,,,,
5,Guadalupe Perez Rojas [ARG],5,0,100.0%,1,1,0,100.0%,2013,2016,0,,,,,,,,,,
5,Nadia Podoroska [ARG],2,3,40.0%,4,1,3,25.0%,2012,2016,0,,,,,,,,,,
4,Justina Maria Gonzalez Daniele [ARG],4,0,100.0%,0,0,0,-,2025,2026,4,1.31,1.3%,5.2%,70.6%,63.2%,41.2%,56.7%,56.8%,55.6%,49.0%
4,Berta Bonardi [ARG],4,0,100.0%,1,0,1,0.0%,2014,2026,2,1.73,1.1%,5.6%,62.2%,69.6%,61.8%,66.7%,57.5%,66.7%,68.8%
4,Luciana Moyano [ARG],3,1,75.0%,0,0,0,-,2024,2025,3,1.23,1.4%,2.3%,71.8%,58.2%,50.0%,55.9%,54.3%,60.0%,60.7%
4,Camila Romero [ECU],4,0,100.0%,1,1,0,100.0%,2016,2025,2,1.14,6.7%,5.4%,69.8%,66.3%,55.6%,63.1%,42.2%,45.5%,40.0%
4,Jazmin Ortenzi [ARG],2,2,50.0%,1,1,0,100.0%,2017,2023,0,,,,,,,,,,
4,Barbara Gatica [CHI],1,3,25.0%,0,0,0,-,2014,2021,0,,,,,,,,,,
