Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Santa Cruz de la Sierra R16,W vs Terwindt,1.64,3.36,24.1,2.1,-,47.6%,-,89.5%,71.4%,61.1%
2019 W25 Rancho Santa Fe CA R32,W vs Bolton,1.25,2.06,41.1,2.1,-,70.4%,-,80.8%,44.0%,36.4%
2019 Fed Cup RR,L vs Roemer,0.78,0.90,81.6,8.3,6.7%,66.7%,0.0%,55.8%,47.4%,41.2%
2019 Fed Cup RR,W vs Haddad Maia,1.09,1.10,77.7,5.7,11.1%,63.9%,6.0%,58.2%,38.5%,40.4%
2019 Fed Cup RR,L vs Seguel,0.98,0.81,63.3,3.3,0.0%,50.0%,0.0%,44.7%,39.0%,47.4%
2019 Fed Cup RR,L vs Puig,0.89,0.79,53.0,8.3,8.7%,56.5%,4.8%,61.9%,40.4%,31.8%
2017 Hammamet $15K QF,L vs Gracheva,0.93,0.73,58.4,2.4,0.0%,55.6%,0.0%,48.6%,35.5%,40.0%
2017 Hammamet $15K R16,W vs Eklund,1.04,1.61,44.6,2.8,3.4%,69.0%,0.0%,59.3%,44.0%,66.7%
2017 Hammamet $15K R32,W vs Spasojevic,1.20,1.16,70.3,3.5,4.8%,38.1%,0.0%,60.0%,43.1%,56.5%
2017 Hammamet $15K R32,W vs Abrile,0.92,1.83,39.2,2.0,0.0%,56.5%,0.0%,77.3%,57.1%,75.0%
2017 Bucharest $15K F,L vs Lee,0.93,0.82,63.5,3.3,2.8%,36.1%,0.0%,38.2%,59.0%,51.4%
2017 Bucharest $15K R32,W vs Novac,1.06,1.38,51.4,2.4,0.0%,56.7%,0.0%,46.4%,55.2%,71.4%
2017 Las Palmas de Gran Canaria $15K R32,L vs Marzal Martinez,0.95,0.40,35.1,2.2,0.0%,45.5%,0.0%,40.0%,22.7%,26.3%
2017 Villa del Dique $15K F,L vs Gleason,0.91,0.81,54.2,4.6,4.1%,53.1%,0.0%,62.2%,36.5%,40.0%
2017 Villa del Dique $15K SF,W vs Talcott,1.01,1.38,55.9,3.0,12.9%,71.0%,0.0%,55.6%,61.1%,37.8%
2017 Villa del Dique $15K QF,W vs Nemtsova,1.04,1.90,34.6,2.1,4.5%,72.7%,0.0%,63.6%,48.4%,67.7%
2017 Villa del Dique $15K R16,W vs Ramalle,0.99,1.89,40.4,2.1,4.0%,64.0%,0.0%,73.9%,63.6%,55.6%
2017 Villa del Dique $15K R32,W vs Caron,1.17,1.44,52.8,2.0,3.0%,72.7%,0.0%,51.7%,43.3%,48.3%
2017 Benavides $15K R32,L vs Petit,0.88,0.81,61.8,3.6,2.9%,58.8%,3.0%,48.5%,34.1%,51.2%
2017 Sao Jose Dos Campos $15K R16,L vs Petit,0.96,0.81,56.8,3.5,4.8%,42.9%,2.5%,47.5%,46.7%,46.4%
2019 (6 matches),,1.04,1.13,63.5,3.6,6.0%,60.2%,2.6%,61.3%,44.1%,41.3%
2017 (18 matches),,1.02,1.09,51.4,2.5,4.0%,55.6%,0.9%,53.9%,46.4%,50.5%
2016 (30 matches),,1.03,1.11,59.9,2.7,2.6%,56.2%,1.2%,55.1%,46.5%,48.6%
2015 (12 matches),,1.07,1.24,54.7,2.8,7.6%,59.6%,2.1%,58.9%,45.8%,48.8%
2014 (9 matches),,1.06,1.20,50.4,2.4,1.3%,56.0%,1.1%,56.0%,52.2%,47.4%
Career (89 matches),,1.03,1.09,55.7,2.7,3.4%,56.4%,1.4%,54.4%,46.4%,47.8%
