Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,101,66,35,65.3%,141-90,61.0%,1141-941,54.8%,14-12,53.8%,16,64.6%,51.2%,1.9%,3.4%,72.3%,60.5%,48.1%,57.1%,50.5%,53.8%,1.18
Clay,396,243,153,61.4%,544-365,59.8%,4525-3773,54.5%,37-35,51.4%,48,66.9%,52.2%,1.5%,3.5%,65.9%,60.9%,49.6%,57.1%,50.7%,53.8%,1.18
Carpet,7,4,3,57.1%,8-6,57.1%,70-60,53.8%,0-1,0.0%,0,,,,,,,,,,,
Finals,29,9,20,31.0%,28-42,40.0%,313-357,46.7%,8-5,61.5%,6,52.1%,46.5%,1.0%,4.9%,67.0%,53.7%,47.6%,51.7%,49.5%,50.6%,1.02
Semi-finals,57,29,28,50.9%,70-62,53.0%,638-626,50.5%,9-8,52.9%,9,67.0%,44.2%,2.1%,3.1%,67.7%,59.0%,50.4%,56.3%,46.7%,51.7%,1.07
Quarter-finals,82,56,26,68.3%,122-70,63.5%,980-756,56.5%,6-3,66.7%,13,64.8%,51.2%,1.6%,3.4%,68.1%,62.1%,45.9%,56.9%,50.5%,53.7%,1.17
vs Righties,272,156,116,57.4%,354-274,56.4%,3049-2748,52.6%,31-30,50.8%,24,69.5%,47.1%,1.7%,4.2%,67.7%,63.0%,47.4%,57.9%,48.6%,53.3%,1.16
vs Lefties,51,29,22,56.9%,63-53,54.3%,572-529,52.0%,5-5,50.0%,9,48.6%,47.6%,0.9%,3.0%,66.1%,55.5%,42.8%,51.2%,48.5%,49.8%,0.99
