Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2020 US Open R128,L vs Simon,14% (2/14),50% (1/2),0/5,38% (5/13),0% (0/5),0/1,0/0,1/1,0/0,0/0
2020 Australian Open R128,L vs Barrere,30% (7/23),71% (5/7),2/6,52% (12/23),50% (6/12),4/4,0/2,1/1,0/0,0/0
2019 Helsinki CH F,L vs Ruusuvuori,33% (5/15),40% (2/5),1/4,50% (7/14),29% (2/7),1/2,0/0,1/2,0/0,0/1
2019 Sopot CH QF,L vs Travaglia,30% (3/10),100% (3/3),0/3,60% (6/10),17% (1/6),1/3,0/0,1/3,0/0,1/2
2019 Sopot CH R16,W vs Martinez,56% (5/9),80% (4/5),2/2,20% (2/10),0% (0/2),3/4,2/2,0/0,1/1,0/0
2019 Sopot CH R32,W vs Ornago,58% (7/12),57% (4/7),0/1,23% (3/13),0% (0/3),3/3,1/1,0/2,1/1,0/0
2019 Prague CH R32,W vs Bonadio,33% (4/12),50% (2/4),1/2,17% (2/12),0% (0/2),2/2,0/0,2/2,0/0,0/0
2019 Bratislava CH QF,L vs Rola,45% (5/11),60% (3/5),2/4,36% (4/11),0% (0/4),2/3,0/0,3/3,0/0,1/1
2019 Bratislava CH R16,W vs Arevalo,24% (4/17),75% (3/4),0/2,17% (3/18),0% (0/3),3/3,1/1,2/4,1/1,1/1
2019 Braga CH R64,L vs Menezes,25% (2/8),0% (0/2),0/2,50% (4/8),0% (0/4),0/0,0/0,0/2,0/0,0/1
2019 Puerto Vallarta CH R16,L vs Basic,33% (3/9),0% (0/3),0/3,38% (3/8),0% (0/3),0/0,0/0,0/0,0/0,0/0
2019 Puerto Vallarta CH R32,W vs Mansouri,40% (4/10),100% (4/4),0/1,22% (2/9),50% (1/2),2/3,1/1,0/0,0/0,0/0
2019 Leon CH R16,L vs Escobar,19% (3/16),67% (2/3),1/2,47% (7/15),57% (4/7),2/2,1/2,1/2,0/0,1/1
2019 Leon CH R32,W vs Gojo,43% (6/14),83% (5/6),1/2,13% (2/15),0% (0/2),5/5,2/2,3/3,1/1,0/0
2019 San Luis Potosi CH R32,L vs Souza,10% (1/10),0% (0/1),0/2,22% (2/9),0% (0/2),0/0,0/0,2/2,0/0,1/1
2019 Barletta CH SF,L vs Milojevic,20% (2/10),50% (1/2),0/4,50% (5/10),20% (1/5),0/1,0/0,1/1,0/0,1/1
2019 Barletta CH QF,W vs Berrettini,75% (6/8),100% (6/6),1/2,38% (3/8),33% (1/3),3/5,1/1,0/0,1/1,0/0
2019 Barletta CH R16,W vs Quinzi,30% (3/10),100% (3/3),0/0,22% (2/9),100% (2/2),2/2,1/1,0/0,0/0,0/0
2019 Barletta CH R32,W vs Serdarusic,40% (4/10),75% (3/4),0/0,10% (1/10),100% (1/1),3/3,2/2,1/1,1/1,0/0
2019 Sophia Antipolis CH R32,L vs Herbert,20% (2/10),50% (1/2),0/3,30% (3/10),0% (0/3),1/1,0/0,2/2,0/0,0/0
2020 (2 matches),,24.3%,66.7%,18.2%,47.2%,35.3%,80.0%,0.0%,100.0%,-,-
2019 (28 matches),,34.2%,64.1%,21.0%,33.0%,26.5%,77.4%,90.9%,72.5%,90.0%,71.4%
2018 (16 matches),,26.2%,52.0%,8.3%,41.3%,27.6%,75.0%,71.4%,61.1%,50.0%,50.0%
2017 (15 matches),,24.9%,47.6%,12.5%,38.5%,43.5%,100.0%,100.0%,86.4%,100.0%,100.0%
2016 (11 matches),,24.2%,34.4%,22.7%,33.8%,31.1%,54.5%,66.7%,60.9%,-,14.3%
Career (92 matches),,28.0%,55.0%,14.9%,37.3%,29.7%,78.5%,80.8%,71.0%,80.0%,64.6%
