Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,1,1,50.0%,3-2,60.0%,24-19,55.8%,0-0,-,0,,,,,,,,,,,,
2024,3,2,1,66.7%,4-4,50.0%,43-47,47.8%,3-1,75.0%,1,64.7%,29.4%,1.5%,1.5%,57.8%,67.9%,40.4%,56.3%,41.4%,49.4%,0.95,
2023,3,2,1,66.7%,5-2,71.4%,36-22,62.1%,0-0,-,0,,,,,,,,,,,,
2022,4,3,1,75.0%,6-4,60.0%,45-35,56.3%,0-0,-,2,86.4%,47.6%,5.6%,4.0%,58.9%,78.1%,54.9%,68.5%,50.4%,59.2%,1.60,
2021,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,0,,,,,,,,,,,,R64 (Tokyo Olympics)
2020,5,1,4,20.0%,4-10,28.6%,62-83,42.8%,2-2,50.0%,3,65.3%,18.0%,4.6%,3.8%,62.0%,62.1%,43.9%,55.2%,34.2%,45.3%,0.76,
2019,3,1,2,33.3%,3-5,37.5%,37-46,44.6%,1-0,100.0%,1,78.6%,13.3%,0.0%,2.5%,67.1%,69.8%,46.2%,62.0%,27.7%,44.4%,0.73,
2018,5,3,2,60.0%,6-5,54.5%,58-53,52.3%,1-2,33.3%,5,87.0%,20.4%,7.0%,3.1%,63.3%,76.3%,55.0%,68.5%,35.2%,51.3%,1.12,
2017,5,1,4,20.0%,4-9,30.8%,63-76,45.3%,2-0,100.0%,5,83.8%,5.8%,9.0%,3.2%,64.4%,72.3%,53.9%,65.7%,29.2%,47.8%,0.85,R16 (Antalya)
2016,2,0,2,0.0%,3-6,33.3%,45-54,45.5%,1-1,50.0%,2,56.3%,34.7%,2.8%,3.1%,59.7%,57.4%,46.9%,53.1%,43.4%,48.2%,0.93,
2015,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,0.0%,4.2%,60.4%,62.1%,31.6%,50.0%,11.1%,33.3%,0.22,R32 (Doha)
2014,4,2,2,50.0%,7-7,50.0%,71-67,51.4%,1-0,100.0%,0,,,,,,,,,,,,
2012,4,1,3,25.0%,4-8,33.3%,49-53,48.0%,0-0,-,2,78.9%,40.0%,7.5%,1.9%,67.0%,78.9%,45.7%,67.9%,42.7%,54.7%,1.33,R16 (Doha)
2010,1,0,1,0.0%,0-3,0.0%,6-18,25.0%,0-0,-,0,,,,,,,,,,,,
2009,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,0,,,,,,,,,,,,
Career,44,17,27,38.6%,49-71,40.8%,558-611,47.7%,11-7,61.1%,22,74.6%,21.8%,5.4%,3.2%,62.3%,68.8%,48.7%,61.2%,36.2%,48.9%,0.94,
