Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Antalya R16,L vs Shusharina,0.86,0.85,69.7,79.4,-,52.1%,-,47.7%,60.0%,38.0%
2019 W15 Antalya R16,L vs Ibbou,0.96,0.91,76.9,4.4,-,51.2%,-,50.0%,48.7%,44.1%
2019 W25 Osprey FL R32,L vs Govortsova,1.07,0.45,37.0,2.0,0.0%,44.0%,0.0%,40.9%,31.8%,15.8%
2019 W25 Pelham AL R16,L vs Baptiste,0.79,0.46,37.1,2.2,0.0%,42.9%,0.0%,68.0%,24.0%,30.0%
2019 W25 Pelham AL R32,W vs Shaffer,1.12,1.66,42.7,2.5,12.0%,68.0%,0.0%,29.2%,70.8%,81.0%
2019 W25 Jackson MS R32,L vs Chang,0.94,0.79,59.7,2.5,0.0%,52.5%,0.0%,42.1%,50.0%,37.9%
2019 W15 Cancun QF,L vs Osorio,0.93,0.81,57.5,2.0,2.1%,43.8%,4.4%,53.3%,47.8%,41.9%
2019 W15 Cancun R16,W vs Sugnaux,1.06,1.39,57.5,2.3,0.0%,57.1%,3.2%,71.0%,52.6%,42.9%
2019 W15 Cancun R32,W vs Weedon,0.95,1.71,44.6,2.2,3.7%,70.4%,4.0%,64.0%,54.5%,63.6%
2019 W15 Cancun QF,L vs Brouleau,0.92,0.73,52.5,2.1,2.9%,48.6%,5.9%,41.2%,41.2%,46.7%
2019 W15 Cancun R16,W vs Carrington,1.02,1.64,41.2,2.1,0.0%,64.3%,3.8%,69.2%,65.6%,41.9%
2019 W15 Cancun R32,W vs Trabulse Garcia,0.94,3.92,30.0,2.1,10.0%,90.0%,7.1%,71.4%,75.0%,71.4%
2019 W25 Irapuato R16,L vs Osuigwe,0.83,0.41,34.1,2.0,0.0%,36.8%,0.0%,41.2%,41.7%,18.2%
2019 W25 Irapuato R32,W vs Appleton,0.87,1.20,62.8,4.7,2.5%,55.0%,0.0%,57.9%,61.0%,59.0%
2019 W15 Sharm El Sheikh R16,L vs Ayzatulina,0.87,0.76,33.4,2.3,-,51.2%,-,52.6%,48.8%,34.2%
2019 W15 Sharm El Sheikh R32,W vs Kempen,1.01,1.52,49.3,3.6,6.5%,64.5%,0.0%,66.7%,48.3%,55.6%
2019 W15 Sharm El Sheikh F,L vs Kempen,0.79,0.66,48.2,2.5,0.0%,53.8%,0.0%,50.0%,35.3%,45.2%
2019 W15 Sharm El Sheikh SF,W vs Mironova,1.12,1.13,84.7,7.4,1.9%,59.6%,0.0%,52.0%,42.0%,46.8%
2019 W15 Sharm El Sheikh QF,W vs Guo,1.12,2.36,33.2,2.4,0.0%,57.1%,0.0%,89.5%,54.2%,61.9%
2019 W15 Sharm El Sheikh R32,W vs Sukhotina,0.95,1.15,118.1,6.9,-,68.1%,-,65.0%,42.4%,38.6%
2019 (25 matches),,0.97,1.04,58.4,2.7,1.7%,55.9%,2.0%,56.2%,48.5%,45.7%
2017 (31 matches),,1.01,1.00,55.6,2.6,1.7%,53.4%,2.2%,53.3%,46.6%,45.7%
2016 (32 matches),,0.99,0.94,55.7,2.7,2.1%,53.0%,2.6%,52.6%,45.2%,44.2%
2015 (9 matches),,0.94,0.94,44.4,2.5,3.3%,57.5%,1.6%,51.0%,47.0%,44.7%
2014 (1 matches),,1.11,1.23,67.9,6.0,5.8%,55.8%,2.0%,60.0%,41.5%,52.6%
Career (99 matches),,0.99,0.98,55.6,2.6,2.1%,54.3%,2.2%,53.6%,46.6%,45.1%
