Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Tokyo R16,L vs Shapovalov,0.81,0.40,32.2,2.4,0.0%,48.0%,0.0%,47.8%,12.5%,42.1%
2022 Tokyo R32,W vs Ramanathan,1.13,1.20,67.7,3.0,2.0%,82.0%,0.0%,53.3%,30.8%,36.7%
2019 M25 Nonthaburi QF,L vs Fayziev,0.87,0.60,51.3,2.3,-,64.5%,-,63.3%,23.3%,26.9%
2019 M25 Nonthaburi R16,W vs Anand,1.55,4.63,24.1,2.1,-,70.0%,-,88.2%,72.2%,56.3%
2019 M25 Taipei QF,W vs Ichikawa,0.96,1.39,34.1,2.1,-,57.9%,-,69.2%,56.0%,48.9%
2019 M25 Qujing QF,L vs Yamasaki,0.90,0.67,42.9,2.3,-,51.5%,-,54.8%,31.4%,38.2%
2019 M25 Qujing R16,W vs Sumizawa,1.23,2.55,32.2,2.0,-,75.0%,-,73.7%,40.0%,68.2%
2019 M25 Qujing R32,W vs Krainer,1.03,1.42,50.5,3.6,-,65.6%,-,67.9%,53.2%,37.8%
2019 M25 Yinchuan QF,L vs Shimizu,0.89,0.54,36.3,3.3,-,37.5%,-,36.8%,37.9%,38.5%
2019 M25 Yinchuan R16,W vs Zhu,0.85,1.03,55.0,4.0,-,59.4%,-,58.6%,48.8%,51.2%
2019 M25 Yinchuan R32,W vs Yeung,1.24,1.45,39.0,2.3,-,63.2%,-,63.5%,42.1%,43.4%
2019 M25 Hengyang SF,L vs Bourchier,0.85,0.68,59.5,3.4,-,64.9%,-,65.7%,25.0%,31.3%
2019 M15 Akishima QF,W vs Saitoh,0.98,1.65,39.5,2.1,-,50.0%,-,68.2%,66.7%,72.7%
2019 M15 Akishima R16,W vs Tange,1.15,1.23,55.4,3.6,-,58.3%,-,43.8%,55.0%,48.7%
2019 M25 Nonthaburi F,L vs Rawat,0.99,0.68,49.2,2.2,-,57.1%,-,48.5%,32.4%,32.3%
2019 M25 Nonthaburi R16,W vs Chekhov,1.19,2.31,45.1,2.2,-,73.1%,-,81.0%,53.6%,37.0%
2019 M25 Nonthaburi R32,W vs Griffith,1.14,1.38,47.6,3.6,-,57.6%,-,67.7%,46.9%,43.3%
2019 Gwangju CH R64,L vs Nam,0.99,0.46,34.9,2.2,-,47.8%,-,40.0%,33.3%,16.7%
2019 M25 Wuhan R32,L vs Huang,0.82,0.80,55.9,2.4,0.0%,61.2%,2.3%,60.5%,47.6%,27.0%
2019 Seoul CH R32,L vs Stakhovsky,0.98,0.51,41.1,2.0,0.0%,54.1%,0.0%,52.8%,22.2%,26.1%
2022 (2 matches),,1.03,0.84,56.5,2.6,1.3%,70.7%,0.0%,51.5%,25.0%,38.2%
2019 (29 matches),,0.99,1.08,50.3,2.7,0.6%,61.7%,0.8%,61.7%,42.8%,40.4%
Career (31 matches),,1.00,1.06,50.7,2.7,0.6%,62.3%,0.8%,61.0%,41.6%,40.3%
