Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Miyazaki CH,Hard,R32,215,358,(6) Noguchi vs Tung Lin Wu [TPE],,,,,,,,,
23-Mar-2026,Yokkaichi CH,Hard,F,245,308,(7) Noguchi d. Yasutaka Uchiyama [JPN],5-7 7-6(5) 6-3,1.00,0.0%,0.0%,72.5%,63.2%,54.5%,5/9,2:44
23-Mar-2026,Yokkaichi CH,Hard,SF,245,250,(7) Noguchi d. Harry Wendelken [GBR],6-4 2-6 6-4,1.01,0.0%,1.0%,74.5%,53.9%,61.5%,9/14,2:30
23-Mar-2026,Yokkaichi CH,Hard,QF,245,282,(7) Noguchi d. Liam Broady [GBR],6-1 6-3,1.42,0.0%,3.4%,72.4%,64.3%,43.8%,4/6,1:21
23-Mar-2026,Yokkaichi CH,Hard,R16,245,428,(7) Noguchi d. (Alt) Li Tu [AUS],4-6 6-0 7-5,1.21,0.0%,3.2%,73.4%,63.8%,52.0%,6/9,2:06
23-Mar-2026,Yokkaichi CH,Hard,R32,245,353,(7) Noguchi d. Tung Lin Wu [TPE],6-3 6-3,1.28,0.0%,3.0%,65.7%,68.2%,52.2%,4/5,1:37
23-Feb-2026,Pune CH,Hard,R32,244,286,Sumit Nagal [IND] d. (7) Noguchi,6-1 6-2,0.57,2.3%,2.3%,53.5%,56.5%,45.0%,0/4,1:09
16-Feb-2026,New Delhi CH,Hard,QF,250,275,Stefanos Sakellaridis [GRE] d. (8) Noguchi,6-0 6-3,0.39,0.0%,9.5%,61.9%,46.2%,43.8%,2/6,1:00
16-Feb-2026,New Delhi CH,Hard,R16,250,265,(8) Noguchi d. Dimitar Kuzmanov [BUL],6-4 6-3,1.27,0.0%,3.6%,70.9%,71.8%,50.0%,1/2,1:36
16-Feb-2026,New Delhi CH,Hard,R32,250,488,(8) Noguchi d. (WC) Manas Dhamne [IND],7-5 6-4,1.18,0.0%,2.8%,67.6%,62.5%,47.8%,2/6,1:39
09-Feb-2026,Chennai CH,Hard,R32,246,715,(WC) Sidharth Rawat [IND] d. (5) Noguchi,2-6 6-3 6-2,0.98,5.2%,1.3%,61.0%,57.4%,46.7%,5/11,1:57
12-Jan-2026,Nonthaburi 2 CH,Hard,SF,246,378,(WC) Maximus Jones [THA] d. (1) Noguchi,4-6 6-1 6-2,0.77,2.3%,4.5%,62.5%,56.4%,36.4%,9/16,2:24
12-Jan-2026,Nonthaburi 2 CH,Hard,QF,246,351,(1) Noguchi d. (Q) Marek Gengel [CZE],4-6 7-6(3) 7-5,1.06,3.7%,3.7%,56.9%,67.7%,44.7%,2/8,2:54
12-Jan-2026,Nonthaburi 2 CH,Hard,R16,246,279,(1) Noguchi d. Sumit Nagal [IND],2-2 RET,1.03,9.1%,9.1%,54.5%,83.3%,20.0%,1/2,0:24
12-Jan-2026,Nonthaburi 2 CH,Hard,R32,246,282,(1) Noguchi d. Stefanos Sakellaridis [GRE],6-4 6-2,1.43,1.7%,0.0%,69.0%,70.0%,61.1%,3/3,1:42
05-Jan-2026,Nonthaburi 1 CH,Hard,F,227,415,(3) Noguchi d. Marek Gengel [CZE],6-3 6-4,1.43,3.3%,0.0%,80.0%,70.8%,41.7%,4/6,1:11
05-Jan-2026,Nonthaburi 1 CH,Hard,SF,227,254,(3) Noguchi d. (6) Joel Schwaerzler [AUT],6-2 6-2,2.05,0.0%,0.0%,80.0%,75.0%,77.8%,0/0,0:59
05-Jan-2026,Nonthaburi 1 CH,Hard,QF,227,286,(3) Noguchi d. Marat Sharipov [RUS],6-4 6-4,1.42,6.6%,3.3%,67.2%,78.0%,50.0%,4/5,1:21
05-Jan-2026,Nonthaburi 1 CH,Hard,R16,227,379,(3) Noguchi d. Tung Lin Wu [TPE],3-6 6-2 6-4,1.20,6.6%,1.3%,68.4%,69.2%,62.5%,3/5,2:06
05-Jan-2026,Nonthaburi 1 CH,Hard,R32,227,357,(3) Noguchi d. San Hui Sin [KOR],6-1 6-4,1.55,8.2%,6.1%,57.1%,78.6%,33.3%,1/4,1:14
