Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Tokyo R16,L vs Shapovalov,0% (0/8),- (0/0),0/3,50% (4/8),0% (0/4),0/0,0/0,1/2,0/0,1/1
2022 Tokyo R32,W vs Ramanathan,25% (4/16),50% (2/4),0/2,33% (5/15),60% (3/5),2/2,1/2,0/0,0/1,0/0
2019 M25 Nonthaburi QF,L vs Fayziev,10% (1/10),0% (0/1),0/1,33% (3/9),33% (1/3),0/0,0/0,1/2,0/0,1/1
2019 M25 Nonthaburi R16,W vs Anand,83% (5/6),100% (5/5),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2019 M25 Taipei QF,W vs Ichikawa,60% (9/15),67% (6/9),1/1,38% (5/13),60% (3/5),1/3,1/2,0/0,0/0,0/0
2019 M25 Qujing QF,L vs Yamasaki,22% (2/9),0% (0/2),0/3,50% (4/8),25% (1/4),0/0,0/0,0/0,0/0,0/0
2019 M25 Qujing R16,W vs Sumizawa,63% (5/8),100% (5/5),0/0,0% (0/7),- (0/0),3/3,0/0,0/0,0/0,0/0
2019 M25 Qujing R32,W vs Krainer,64% (7/11),57% (4/7),0/1,20% (2/10),50% (1/2),3/3,1/1,2/2,0/0,0/0
2019 M25 Yinchuan QF,L vs Shimizu,30% (3/10),67% (2/3),0/4,60% (6/10),17% (1/6),1/1,0/0,0/1,0/0,0/1
2019 M25 Yinchuan R16,W vs Zhu,50% (9/18),89% (8/9),4/6,40% (6/15),0% (0/6),2/6,0/3,0/0,0/1,0/0
2019 M25 Yinchuan R32,W vs Yeung,45% (10/22),70% (7/10),1/2,25% (5/20),40% (2/5),3/5,3/5,0/0,1/1,0/0
2019 M25 Hengyang SF,L vs Bourchier,18% (2/11),50% (1/2),0/1,36% (4/11),50% (2/4),1/1,0/0,2/3,0/0,2/2
2019 M15 Akishima QF,W vs Saitoh,100% (7/7),100% (7/7),2/2,25% (2/8),0% (0/2),4/6,1/1,0/0,0/0,0/0
2019 M15 Akishima R16,W vs Tange,50% (8/16),88% (7/8),2/4,25% (4/16),0% (0/4),4/6,1/1,0/0,0/0,0/0
2019 M25 Nonthaburi F,L vs Rawat,22% (2/9),0% (0/2),0/2,56% (5/9),20% (1/5),0/0,0/0,1/3,0/0,0/1
2019 M25 Nonthaburi R16,W vs Chekhov,44% (4/9),75% (3/4),0/0,0% (0/9),- (0/0),2/2,1/1,0/0,1/1,0/0
2019 M25 Nonthaburi R32,W vs Griffith,50% (6/12),83% (5/6),1/1,27% (3/11),33% (1/3),2/2,0/0,1/1,0/0,0/0
2019 Gwangju CH R64,L vs Nam,13% (1/8),100% (1/1),1/4,71% (5/7),0% (0/5),0/1,0/0,0/1,0/0,0/0
2019 M25 Wuhan R32,L vs Huang,31% (4/13),75% (3/4),0/3,36% (5/14),20% (1/5),2/2,0/0,0/1,0/0,0/1
2019 Seoul CH R32,L vs Stakhovsky,11% (1/9),0% (0/1),0/3,63% (5/8),40% (2/5),0/0,0/0,2/2,0/0,1/1
2022 (2 matches),,16.7%,50.0%,0.0%,39.1%,33.3%,100.0%,50.0%,50.0%,0.0%,100.0%
2019 (29 matches),,39.9%,74.2%,26.2%,33.0%,30.2%,73.0%,68.0%,65.5%,87.5%,63.6%
Career (31 matches),,38.3%,73.5%,24.2%,33.4%,30.4%,73.7%,66.7%,64.5%,77.8%,66.7%
